angle_guard_total_width_bins,angle_total_width_bins,axis_sign,background_cell_count,bin_mode,candidate,excluded_area_ratio,false_alarm_count,formula,guard_ring_cell_count,mean_abs_peak_angle_error_deg,mean_contrast_db,measured_pfa_at_target_pfa_1e_2,median_abs_peak_angle_error_deg,p90_abs_peak_angle_error_deg,range_mask_name,scope_note,target_count,target_hit_count,target_mask_area_ratio,target_mask_cell_count,target_overlap_ratio,target_projection_hit_rate,threshold_at_pfa_1e_2,threshold_at_pfa_1e_3,unit_mode,valid_cell_count,weak_mean_contrast_db,weak_target_count,weak_target_hit_count,weak_target_overlap_ratio,weak_target_projection_hit_rate
7,1,normal,1222290,fftshift_linear_sin,atan2_py_px_current,0.0296239837398374,12497,"atan2(py, px)",31906,69.46935754616432,6.541218878378856,0.010224251200615238,58.411864494798834,128.24661987834497,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,18,0.004292111280487805,5406,0.10594315245478036,0.046511627906976744,63.84834350585936,68.43456434631345,degrees_correct,1259520,6.305504084568398,255,8,0.0,0.03137254901960784
8,2,normal,1215630,fftshift_linear_sin,atan2_py_px_current,0.034922033790650404,12432,"atan2(py, px)",33513,69.46935754616432,7.02996203203226,0.01022679598233015,58.411864494798834,128.24661987834497,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,22,0.008314278455284553,10472,0.3953488372093023,0.056847545219638244,63.85349353790283,68.43885555267335,degrees_correct,1259520,6.838287562949985,255,10,0.2196078431372549,0.0392156862745098
9,3,normal,1214517,fftshift_linear_sin,atan2_py_px_current,0.035813643292682926,12422,"atan2(py, px)",31305,69.46935754616432,7.396404611355883,0.01022793423229152,58.411864494798834,128.24661987834497,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,24,0.010958936737804879,13803,0.4625322997416021,0.06201550387596899,63.854658126831055,68.43998947143537,degrees_correct,1259520,7.272908827837775,255,10,0.2627450980392157,0.0392156862745098
11,5,normal,1207042,fftshift_linear_sin,atan2_py_px_current,0.0417651168699187,12354,"atan2(py, px)",32285,69.46935754616432,7.803300211903969,0.010234937972332363,58.411864494798834,128.24661987834497,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,31,0.01613233612804878,20319,0.537467700258398,0.08010335917312661,63.85992813110349,68.4447810592652,degrees_correct,1259520,7.650866040996477,255,12,0.36470588235294116,0.047058823529411764
13,7,normal,1199719,fftshift_linear_sin,atan2_py_px_current,0.04759432164634146,12283,"atan2(py, px)",33627,69.46935754616432,7.952478679883695,0.010238230785708987,58.411864494798834,128.24661987834497,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,33,0.020896055640243903,26319,0.5762273901808785,0.08527131782945736,63.86401000976562,68.45726788330074,degrees_correct,1259520,7.737640276142195,255,12,0.4117647058823529,0.047058823529411764
16,10,normal,1186165,fftshift_linear_sin,atan2_py_px_current,0.058380970528455284,12165,"atan2(py, px)",36784,69.46935754616432,7.694828506588012,0.010255740137333338,58.411864494798834,128.24661987834497,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,37,0.029176194105691056,36748,0.5943152454780362,0.09560723514211886,63.866919708251956,68.48280891418459,degrees_correct,1259520,7.386815044926662,255,14,0.4235294117647059,0.054901960784313725
7,1,normal,1221161,fftshift_linear_sin,atan2_neg_px_py_current,0.03045525279471545,12613,"atan2(-px, py)",35762,41.484644155978145,5.480835779076707,0.010328695397249012,43.49662721906273,62.39958525556122,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,5,0.0020618965955284552,2597,0.0,0.012919896640826873,63.84480514526369,68.43025009155255,degrees_correct,1259520,5.655040960743594,243,0,0.0,0.0
8,2,normal,1215864,fftshift_linear_sin,atan2_neg_px_py_current,0.03466082317073171,12540,"atan2(-px, py)",38462,41.484644155978145,6.002240577717468,0.010313653500720475,43.49662721906273,62.39958525556122,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,8,0.0041237931910569105,5194,0.0,0.020671834625323,63.85042903900146,68.43685765075695,degrees_correct,1259520,6.148635503195932,243,1,0.0,0.00411522633744856
9,3,normal,1210586,fftshift_linear_sin,atan2_neg_px_py_current,0.03885130843495935,12499,"atan2(-px, py)",41149,41.484644155978145,6.4266464075684855,0.01032475181441054,43.49662721906273,62.39958525556122,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,8,0.006180926067073171,7785,0.025839793281653745,0.020671834625323,63.85643257141116,68.4393300170899,degrees_correct,1259520,6.582665714216821,243,1,0.0,0.00411522633744856
11,5,normal,1200053,fftshift_linear_sin,atan2_neg_px_py_current,0.04721401803861788,12387,"atan2(-px, py)",46504,41.484644155978145,7.060692878348575,0.010322044109718487,43.49662721906273,62.39958525556122,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,10,0.010292016006097561,12963,0.031007751937984496,0.025839793281653745,63.866885528564445,68.44701100158677,degrees_correct,1259520,7.170388398347078,243,2,0.0,0.00823045267489712
13,7,normal,1189695,fftshift_linear_sin,atan2_neg_px_py_current,0.05543778582317073,12281,"atan2(-px, py)",51684,41.484644155978145,7.503572813916268,0.010322813830435531,43.49662721906273,62.39958525556122,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,14,0.01440310594512195,18141,0.031007751937984496,0.03617571059431524,63.87539978027343,68.46021023559571,degrees_correct,1259520,7.557843447712714,243,3,0.0,0.012345679012345678
16,10,normal,1174429,fftshift_linear_sin,atan2_neg_px_py_current,0.06755827616869918,12140,"atan2(-px, py)",59183,41.484644155978145,8.054282176094153,0.010336938205715287,43.49662721906273,62.39958525556122,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,19,0.020569740853658536,25908,0.031007751937984496,0.04909560723514212,63.88111209869385,68.48075275421104,degrees_correct,1259520,8.122567824375482,243,5,0.0,0.0205761316872428
7,1,normal,1211894,fftshift_linear_sin,atan2_neg_px_py_current,0.037851721290650404,12519,"atan2(-px, py)",43642,40.94176390391078,6.291265443313954,0.010330111379378065,42.34512377274232,61.23102471300422,default,D5C fixed-PFA RA smoke on validation/test split; no model training,387,7,0.0032020134654471544,4033,0.0,0.01808785529715762,63.84886734008789,68.4396107177734,degrees_correct,1259520,6.505765667398467,262,3,0.0,0.011450381679389313
8,2,normal,1205370,fftshift_linear_sin,atan2_neg_px_py_current,0.0430370299796748,12450,"atan2(-px, py)",46148,40.94176390391078,6.751091259702539,0.01032877871524926,42.34512377274232,61.23102471300422,default,D5C fixed-PFA RA smoke on validation/test split; no model training,387,10,0.006397675304878048,8058,0.015503875968992248,0.025839793281653745,63.85417694091797,68.44438064575196,degrees_correct,1259520,6.955295024027351,262,4,0.0,0.015267175572519083
9,3,normal,1198877,fftshift_linear_sin,atan2_neg_px_py_current,0.048197726117886176,12385,"atan2(-px, py)",48694,40.94176390391078,7.165031452819666,0.010330500960482185,42.34512377274232,61.23102471300422,default,D5C fixed-PFA RA smoke on validation/test split; no model training,387,10,0.009536966463414634,12012,0.12919896640826872,0.025839793281653745,63.861178054809564,68.45020022583009,degrees_correct,1259520,7.349766330864593,262,4,0.011450381679389313,0.015267175572519083
11,5,normal,1185941,fftshift_linear_sin,atan2_neg_px_py_current,0.05847942073170732,12257,"atan2(-px, py)",53771,40.94176390391078,7.7511691110694745,0.010335252765525434,42.34512377274232,61.23102471300422,default,D5C fixed-PFA RA smoke on validation/test split; no model training,387,16,0.015787760416666668,19885,0.17054263565891473,0.041343669250646,63.872867088317875,68.4738283004761,degrees_correct,1259520,7.843080753588494,262,5,0.03435114503816794,0.019083969465648856
13,7,normal,1173280,fftshift_linear_sin,atan2_neg_px_py_current,0.06854277820121951,12134,"atan2(-px, py)",58612,40.94176390391078,8.188144437410418,0.010341947361243694,42.34512377274232,61.23102471300422,default,D5C fixed-PFA RA smoke on validation/test split; no model training,387,20,0.02200759019308943,27719,0.21705426356589147,0.05167958656330749,63.88100971221924,68.48643996429445,degrees_correct,1259520,8.16964056291653,262,7,0.0648854961832061,0.026717557251908396
16,10,normal,1154637,fftshift_linear_sin,atan2_neg_px_py_current,0.08336112169715447,11958,"atan2(-px, py)",65552,40.94176390391078,8.704991855670624,0.010356501653766509,42.34512377274232,61.23102471300422,default,D5C fixed-PFA RA smoke on validation/test split; no model training,387,26,0.0313158981199187,39443,0.23255813953488372,0.06718346253229975,63.89120910644531,68.50228411865223,degrees_correct,1259520,8.704562747751483,262,10,0.0648854961832061,0.03816793893129771
7,1,normal,1202334,fftshift_linear_sin,atan2_neg_px_py_current,0.04547526041666667,12422,"atan2(-px, py)",51726,41.763160476679516,7.209735880218427,0.010331571759594255,42.79869129950256,60.33252699091821,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,15,0.00440723450203252,5551,0.0,0.03875968992248062,63.85087772369379,68.44538727569581,degrees_correct,1259520,7.315092333625345,255,4,0.0,0.01568627450980392
8,2,normal,1194551,fftshift_linear_sin,atan2_neg_px_py_current,0.051664919969512196,12349,"atan2(-px, py)",53988,41.763160476679516,7.630581473811344,0.01033777544868323,42.79869129950256,60.33252699091821,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,16,0.008800971798780487,11085,0.015503875968992248,0.041343669250646,63.85532836914063,68.45780554199214,degrees_correct,1259520,7.754995293710746,255,4,0.0,0.01568627450980392
9,3,normal,1186812,fftshift_linear_sin,atan2_neg_px_py_current,0.057819645579268296,12267,"atan2(-px, py)",56343,41.763160476679516,7.987035568986444,0.010336093669427003,42.79869129950256,60.33252699091821,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,17,0.0130859375,16482,0.12919896640826872,0.04392764857881137,63.86359519958495,68.47296646118158,degrees_correct,1259520,8.08857001510321,255,4,0.0,0.01568627450980392
11,5,normal,1171450,fftshift_linear_sin,atan2_neg_px_py_current,0.07003699822154472,12124,"atan2(-px, py)",61017,41.763160476679516,8.526077063508737,0.010349566776217508,42.79869129950256,60.33252699091821,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,22,0.02159235264227642,27196,0.19638242894056848,0.056847545219638244,63.875396728515625,68.48790740966766,degrees_correct,1259520,8.569798398485371,255,5,0.054901960784313725,0.0196078431372549
13,7,normal,1156487,fftshift_linear_sin,atan2_neg_px_py_current,0.08193756351626016,11972,"atan2(-px, py)",65421,41.763160476679516,8.945716108770641,0.010352040273690927,42.79869129950256,60.33252699091821,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,28,0.02999634781504065,37781,0.25839793281653745,0.07235142118863049,63.88695953369141,68.50184247589112,degrees_correct,1259520,8.907966688567518,255,8,0.09803921568627451,0.03137254901960784
16,10,normal,1134482,fftshift_linear_sin,atan2_neg_px_py_current,0.09943946900406504,11750,"atan2(-px, py)",71674,41.763160476679516,9.449292826098064,0.010357149782896511,42.79869129950256,60.33252699091821,wide,D5C fixed-PFA RA smoke on validation/test split; no model training,387,34,0.04253366361788618,53572,0.3023255813953488,0.08785529715762273,63.899462356567355,68.51543478393555,degrees_correct,1259520,9.40651969161688,255,11,0.12941176470588237,0.043137254901960784
7,1,normal,1221161,fftshift_linear_sin,atan2_px_neg_py_current,0.03045525279471545,12625,"atan2(px, -py)",35762,34.79427976145351,6.246318403140519,0.010338522111335033,29.586383355856704,70.43130950179058,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,29,0.0020618965955284552,2597,0.0,0.07493540051679587,63.78187217712403,68.19125888824462,degrees_correct,1259520,5.40259663460186,243,0,0.0,0.0
8,2,normal,1215864,fftshift_linear_sin,atan2_px_neg_py_current,0.03466082317073171,12557,"atan2(px, -py)",38462,34.79427976145351,6.818767626464213,0.010327635327635327,29.586383355856704,70.43130950179058,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,29,0.0041237931910569105,5194,0.0,0.07493540051679587,63.78394638061523,68.1881975479127,degrees_correct,1259520,6.0516856472188065,243,1,0.0,0.00411522633744856
9,3,normal,1210586,fftshift_linear_sin,atan2_px_neg_py_current,0.03885130843495935,12497,"atan2(px, -py)",41149,34.79427976145351,7.2921698025646755,0.01032309972195284,29.586383355856704,70.43130950179058,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,31,0.006180926067073171,7785,0.025839793281653745,0.08010335917312661,63.7841773223877,68.18170478820807,degrees_correct,1259520,6.595439942285357,243,1,0.0,0.00411522633744856
11,5,normal,1200053,fftshift_linear_sin,atan2_px_neg_py_current,0.04721401803861788,12361,"atan2(px, -py)",46504,34.79427976145351,8.135263014209363,0.010300378399954003,29.586383355856704,70.43130950179058,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,37,0.010292016006097561,12963,0.031007751937984496,0.09560723514211886,63.78606262207031,68.1808541564941,degrees_correct,1259520,7.567871768778734,243,6,0.0,0.024691358024691357
13,7,normal,1189695,fftshift_linear_sin,atan2_px_neg_py_current,0.05543778582317073,12223,"atan2(px, -py)",51684,34.79427976145351,8.812732479677027,0.010274061839379001,29.586383355856704,70.43130950179058,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,38,0.01440310594512195,18141,0.031007751937984496,0.09819121447028424,63.790624389648436,68.18596450805667,degrees_correct,1259520,8.364244625892168,243,6,0.0,0.024691358024691357
16,10,normal,1174643,fftshift_linear_sin,atan2_px_neg_py_current,0.06738837017276422,12059,"atan2(px, -py)",58969,34.79427976145351,9.698770547714036,0.010266097869735742,29.586383355856704,70.43130950179058,narrow,D5C fixed-PFA RA smoke on validation/test split; no model training,387,47,0.020569740853658536,25908,0.031007751937984496,0.12144702842377261,63.795605316162096,68.17579224395746,degrees_correct,1259520,9.428349137796786,243,15,0.0,0.06172839506172839
7,1,normal,1211894,fftshift_linear_sin,atan2_px_neg_py_current,0.037851721290650404,12515,"atan2(px, -py)",43642,34.67690749879233,7.096689593884372,0.01032681076067709,29.586383355856704,68.06189023115901,default,D5C fixed-PFA RA smoke on validation/test split; no model training,387,33,0.0032020134654471544,4033,0.0,0.08527131782945736,63.79273666381836,68.20242883300777,degrees_correct,1259520,6.144596958888396,262,1,0.0,0.003816793893129771
