background_cell_count,bootstrap_pfa_ci_high,bootstrap_pfa_ci_low,bootstrap_pfa_std,f1,false_alarm_count,fn_cells,fp_cells,frame_level_pfa_mean,frame_level_pfa_std,input_type,mask_name,measured_pfa,mid_hits,mid_miss_rate,mid_n,mid_pd,overall_hits,overall_miss_rate,overall_n,overall_pd,precision,protocol,recall,sir_name,split_definition,strong_hits,strong_miss_rate,strong_n,strong_pd,target_pfa,target_scope,target_sir_db,threshold,threshold_source,tp_cells,weak_hits,weak_miss_rate,weak_n,weak_pd
44596,0.02029061765899772,0.018828504458645763,0.00037595164249744855,0.1731472700176128,871,17438,871,0.01927185531804321,0.008430963539269892,interfered,narrow,0.019530899632254014,800,0.19999999999999996,1000,0.8,1468,0.3875677930746767,2397,0.6124322069253233,0.6875896700143472,A_clean_threshold,0.09904417463187806,severe,cfar_margin,668,0.02196193265007318,683,0.9780380673499268,0.01,all,-10.0,3.668498858658201,clean_validation_background,1917,0,1.0,714,0.0
44596,0.01119027264902155,0.00939479008585259,0.000479159535131857,0.20223189983669024,460,17126,460,0.009523900779704927,0.011823579285502053,clean,narrow,0.010314826441833349,917,0.08299999999999996,1000,0.917,1600,0.3324989570296204,2397,0.6675010429703796,0.8289326887318705,B_fixed_pfa_recalibrated,0.11516404029966416,,cfar_margin,683,0.0,683,1.0,0.01,all,,3.668498858658201,input_specific_validation_background,2229,0,1.0,714,0.0
44596,0.011662485948748934,0.009708701374206465,0.00047505885319264256,0.18761708933059174,477,17302,477,0.010075512114535752,0.011296948714942296,interfered,narrow,0.01069602654946632,841,0.15900000000000003,1000,0.841,1524,0.36420525657071334,2397,0.6357947434292867,0.8114624505928854,B_fixed_pfa_recalibrated,0.10607078274347714,light,cfar_margin,683,0.0,683,1.0,0.01,all,10.0,4.077313665082838,input_specific_validation_background,2053,0,1.0,714,0.0
44596,0.010807137200290895,0.00975386749436269,0.00027471899277052943,0.13024397149733377,456,17975,456,0.010567928555574202,0.006934854332080189,interfered,narrow,0.010225132298860884,537,0.46299999999999997,1000,0.537,1218,0.4918648310387985,2397,0.5081351689612015,0.7516339869281046,B_fixed_pfa_recalibrated,0.07129940583828467,medium,cfar_margin,681,0.002928257686676372,683,0.9970717423133236,0.01,all,0.0,6.024334983667366,input_specific_validation_background,1380,0,1.0,714,0.0
44596,0.01018558098393327,0.00922176032028654,0.0002519513436031163,0.04021394611727417,431,18949,431,0.010059087517423636,0.006831814833426257,interfered,narrow,0.009664543905282985,0,1.0,1000,0.0,557,0.7676261994159366,2397,0.2323738005840634,0.4850657108721625,B_fixed_pfa_recalibrated,0.020976491862567812,severe,cfar_margin,557,0.18448023426061488,683,0.8155197657393851,0.01,all,-10.0,21.269138918200497,input_specific_validation_background,406,0,1.0,714,0.0
44596,0.001497456061491773,0.0008629428789615542,0.0001604786723853042,0.14322617680826633,52,17858,52,0.0010221892990931116,0.003605441760579346,clean,narrow,0.0011660238586420307,591,0.40900000000000003,1000,0.591,1274,0.46850229453483516,2397,0.5314977054651648,0.9664299548095545,A_clean_threshold,0.07734435546370447,,cfar_margin,683,0.0,683,1.0,0.001,all,,5.770577771755102,clean_validation_background,1497,0,1.0,714,0.0
44596,0.0029995964347980966,0.002199008236508853,0.00020914383438966293,0.1418960828283792,117,17868,117,0.002663436831401571,0.005797502459414704,interfered,narrow,0.002623553681944569,588,0.41200000000000003,1000,0.588,1271,0.46975385899040467,2397,0.5302461410095953,0.9270573566084788,A_clean_threshold,0.07682769310255748,light,cfar_margin,683,0.0,683,1.0,0.001,all,10.0,5.770577771755102,clean_validation_background,1487,0,1.0,714,0.0
44596,0.011382043767852507,0.010230314270555018,0.0002897763095976466,0.13441188919719702,479,17926,479,0.011053215446683863,0.007095851891721405,interfered,narrow,0.010740873620952551,562,0.43799999999999994,1000,0.562,1243,0.48143512724238635,2397,0.5185648727576136,0.7489517819706499,A_clean_threshold,0.07383105140790494,medium,cfar_margin,681,0.002928257686676372,683,0.9970717423133236,0.001,all,0.0,5.770577771755102,clean_validation_background,1429,0,1.0,714,0.0
44596,0.013710256376996093,0.013006037391277857,0.00019578000032226012,0.11222558667676004,595,18169,595,0.013942210445646351,0.005022888760059157,interfered,narrow,0.013342003767154005,432,0.5680000000000001,1000,0.432,1095,0.5431789737171464,2397,0.4568210262828536,0.6659180235822572,A_clean_threshold,0.06127615603203307,severe,cfar_margin,663,0.029282576866764276,683,0.9707174231332357,0.001,all,-10.0,5.770577771755102,clean_validation_background,1186,0,1.0,714,0.0
44596,0.001497456061491773,0.0008629428789615542,0.0001604786723853042,0.14322617680826633,52,17858,52,0.0010221892990931116,0.003605441760579346,clean,narrow,0.0011660238586420307,591,0.40900000000000003,1000,0.591,1274,0.46850229453483516,2397,0.5314977054651648,0.9664299548095545,B_fixed_pfa_recalibrated,0.07734435546370447,,cfar_margin,683,0.0,683,1.0,0.001,all,,5.770577771755102,input_specific_validation_background,1497,0,1.0,714,0.0
44596,0.0013571292602374424,0.0007469488973371968,0.00015520795953851002,0.1147493198600855,48,18174,48,0.0011907561487689133,0.004106527050777101,interfered,narrow,0.0010763297156695668,426,0.5740000000000001,1000,0.426,1109,0.5373383395911556,2397,0.4626616604088444,0.9609438567941416,B_fixed_pfa_recalibrated,0.06101782485145957,light,cfar_margin,683,0.0,683,1.0,0.001,all,10.0,7.570281409881709,input_specific_validation_background,1181,0,1.0,714,0.0
44596,0.0014935135462671386,0.0009313910045662292,0.00014874467313082332,0.02974468301101467,53,19062,53,0.0013551688431618024,0.0044013884792597924,interfered,narrow,0.0011884473943851467,0,1.0,1000,0.0,432,0.8197747183979975,2397,0.1802252816020025,0.846820809248555,B_fixed_pfa_recalibrated,0.01513820718160682,medium,cfar_margin,432,0.36749633967789164,683,0.6325036603221084,0.001,all,0.0,32.05454946462763,input_specific_validation_background,293,0,1.0,714,0.0
44596,0.0009522947380191444,0.0004920154969834042,0.00011547971252206913,0.00010315659170621002,32,19354,32,0.0007296056534756488,0.003142450066550668,interfered,narrow,0.0007175531437797112,0,1.0,1000,0.0,2,0.999165623696287,2397,0.0008343763037129745,0.030303030303030304,B_fixed_pfa_recalibrated,5.1666236114699044e-05,severe,cfar_margin,2,0.9970717423133235,683,0.0029282576866764276,0.001,all,-10.0,89.70807473611522,input_specific_validation_background,1,0,1.0,714,0.0
39585,0.011502919115974279,0.009572371931710599,0.0005102725217887347,0.14892902705969246,419,24931,419,0.009698924084892728,0.012875952255697992,clean,default,0.010584817481369205,918,0.06230847803881512,979,0.9376915219611849,1910,0.20317062995410928,2397,0.7968293700458907,0.8411073189230186,A_clean_threshold,0.08169730008471766,,clean_peak_percentile,675,0.0,675,1.0,0.01,all,,3.7472010503199518,clean_validation_background,2218,317,0.5733512786002692,743,0.4266487213997308
39585,0.015823505185257165,0.013590132956514123,0.0005705614287977027,0.14753715144431456,587,24940,587,0.01455106722526497,0.01447615100548794,interfered,default,0.014828849311607932,917,0.06332992849846786,979,0.9366700715015321,1909,0.20358781810596582,2397,0.7964121818940342,0.7900572246065808,A_clean_threshold,0.08136579616192124,light,clean_peak_percentile,675,0.0,675,1.0,0.01,all,10.0,3.7472010503199518,clean_validation_background,2209,317,0.5733512786002692,743,0.4266487213997308
39585,0.023432617320839913,0.021529071899784508,0.0005246368342318317,0.14156476786956956,892,25013,892,0.022748625554982672,0.012964663514191222,interfered,default,0.02253378805102943,908,0.07252298263534218,979,0.9274770173646578,1879,0.21610346266166036,2397,0.7838965373383396,0.7054161162483488,A_clean_threshold,0.0786769310103503,medium,clean_peak_percentile,663,0.01777777777777778,675,0.9822222222222222,0.01,all,0.0,3.7472010503199518,clean_validation_background,2136,308,0.5854643337819649,743,0.414535666218035
39585,0.021595194970233354,0.01987699982309981,0.00042683793357509067,0.12702983225633643,821,25252,821,0.02088697189049673,0.009821557332886621,interfered,default,0.020740179360869016,871,0.11031664964249233,979,0.8896833503575077,1777,0.2586566541510221,2397,0.7413433458489779,0.6979396615158204,A_clean_threshold,0.06987366017164537,severe,clean_peak_percentile,640,0.051851851851851816,675,0.9481481481481482,0.01,all,-10.0,3.7472010503199518,clean_validation_background,1897,266,0.6419919246298789,743,0.35800807537012114
39585,0.011502919115974279,0.009572371931710599,0.0005102725217887347,0.14892902705969246,419,24931,419,0.009698924084892728,0.012875952255697992,clean,default,0.010584817481369205,918,0.06230847803881512,979,0.9376915219611849,1910,0.20317062995410928,2397,0.7968293700458907,0.8411073189230186,B_fixed_pfa_recalibrated,0.08169730008471766,,clean_peak_percentile,675,0.0,675,1.0,0.01,all,,3.7472010503199518,input_specific_validation_background,2218,317,0.5733512786002692,743,0.4266487213997308
39585,0.011881172719461356,0.009787414561612301,0.0004977596356142237,0.13536630717738937,428,25147,428,0.010307291683925952,0.012231316345625265,interfered,default,0.010812176329417708,861,0.12053115423901939,979,0.8794688457609806,1818,0.2415519399249061,2397,0.7584480600750939,0.8238683127572016,B_fixed_pfa_recalibrated,0.0737412059376036,light,clean_peak_percentile,675,0.0,675,1.0,0.01,all,10.0,4.198786302100765,input_specific_validation_background,2002,282,0.6204576043068641,743,0.3795423956931359
39585,0.011070477209120674,0.009719146795101618,0.00033798162975252503,0.08405756796217756,408,25940,408,0.011135009478703278,0.008725564702824857,interfered,default,0.01030693444486548,584,0.40347293156281916,979,0.5965270684371808,1355,0.43471005423445974,2397,0.5652899457655403,0.7476808905380334,B_fixed_pfa_recalibrated,0.04453202696231905,medium,clean_peak_percentile,650,0.03703703703703709,675,0.9629629629629629,0.01,all,0.0,7.0157980853198465,input_specific_validation_background,1209,121,0.8371467025572006,743,0.16285329744279947
39585,0.010180595814776164,0.008968283346049932,0.00030230055603069087,0.02326583369237398,379,26825,379,0.010333906926188836,0.008713812599661438,interfered,default,0.009574333712264746,194,0.8018386108273748,979,0.19816138917262513,596,0.7513558614935336,2397,0.2486441385064664,0.46088193456614507,B_fixed_pfa_recalibrated,0.011934141220671112,severe,clean_peak_percentile,402,0.4044444444444445,675,0.5955555555555555,0.01,all,-10.0,25.261849165287238,input_specific_validation_background,324,0,1.0,743,0.0
39585,0.0015161259722557248,0.0008601010480192403,0.0001713662285532491,0.10368872463565999,46,25662,46,0.0010129854247137463,0.003915693240107431,clean,default,0.0011620563344701277,655,0.330949948927477,979,0.669050051072523,1523,0.3646224447225699,2397,0.6353775552774301,0.9699934768427919,A_clean_threshold,0.054771814799808465,,clean_peak_percentile,673,0.002962962962962945,675,0.997037037037037,0.001,all,,5.82605802809213,clean_validation_background,1487,195,0.737550471063257,743,0.26244952893674295
39585,0.003207566415146677,0.0022985400014529597,0.00023539973900021377,0.10306193458594293,110,25668,110,0.0029908926986016164,0.006859859732199775,interfered,default,0.0027788303650372616,655,0.330949948927477,979,0.669050051072523,1521,0.36545682102628285,2397,0.6345431789737171,0.9308610936517914,A_clean_threshold,0.05455081218461085,light,clean_peak_percentile,672,0.004444444444444473,675,0.9955555555555555,0.001,all,10.0,5.82605802809213,clean_validation_background,1481,194,0.7388963660834456,743,0.2611036339165545
39585,0.012583912205376432,0.011243513929772317,0.0003453547762979163,0.09819922184347347,468,25723,468,0.012657596040005856,0.008611053354662515,interfered,default,0.011822660098522168,650,0.33605720122574056,979,0.6639427987742594,1492,0.37755527743012096,2397,0.622444722569879,0.7529039070749736,A_clean_threshold,0.05252495487863273,medium,clean_peak_percentile,655,0.029629629629629672,675,0.9703703703703703,0.001,all,0.0,5.82605802809213,clean_validation_background,1426,187,0.7483176312247645,743,0.25168236877523553
39585,0.015225463535765638,0.014211644993097735,0.0002651930293184716,0.0813008130081301,581,25974,581,0.015866888323196396,0.006912313878068452,interfered,default,0.014677276746242264,554,0.43411644535240046,979,0.5658835546475995,1313,0.4522319566124322,2397,0.5477680433875678,0.6691343963553531,A_clean_threshold,0.04327967880953258,severe,clean_peak_percentile,632,0.0637037037037037,675,0.9362962962962963,0.001,all,-10.0,5.82605802809213,clean_validation_background,1175,127,0.82907133243607,743,0.17092866756393002
39585,0.0015161259722557248,0.0008601010480192403,0.0001713662285532491,0.10368872463565999,46,25662,46,0.0010129854247137463,0.003915693240107431,clean,default,0.0011620563344701277,655,0.330949948927477,979,0.669050051072523,1523,0.3646224447225699,2397,0.6353775552774301,0.9699934768427919,B_fixed_pfa_recalibrated,0.054771814799808465,,clean_peak_percentile,673,0.002962962962962945,675,0.997037037037037,0.001,all,,5.82605802809213,input_specific_validation_background,1487,195,0.737550471063257,743,0.26244952893674295
39585,0.0010813575705815575,0.0005456738671601604,0.00014241544577865074,0.07540890745592298,32,26084,32,0.0009918738761269487,0.004290373843553187,interfered,default,0.000808387015283567,501,0.4882533197139939,979,0.5117466802860061,1237,0.48393825615352526,2397,0.5160617438464747,0.9708295350957156,B_fixed_pfa_recalibrated,0.03922796419757634,light,clean_peak_percentile,667,0.011851851851851891,675,0.9881481481481481,0.001,all,10.0,8.132469943929754,input_specific_validation_background,1065,69,0.9071332436069987,743,0.09286675639300135
39585,0.0014984419164906257,0.0008558289266968605,0.00016208411496336842,0.020670330070235454,46,26865,46,0.0014552977570506634,0.005143069190954716,interfered,default,0.0011620563344701277,156,0.8406537282941777,979,0.15934627170582227,540,0.7747183979974969,2397,0.22528160200250313,0.8606060606060606,B_fixed_pfa_recalibrated,0.010460790452687023,medium,clean_peak_percentile,384,0.4311111111111111,675,0.5688888888888889,0.001,all,0.0,33.41681505101966,input_specific_validation_background,284,0,1.0,743,0.0
39585,0.0008873821495413142,0.00040447496528524105,0.00012187433749020009,7.359434795407715e-05,26,27148,26,0.0006985773414891745,0.00342583651609506,interfered,default,0.0006568144499178982,0,1.0,979,0.0,2,0.999165623696287,2397,0.0008343763037129745,0.037037037037037035,B_fixed_pfa_recalibrated,3.68337691996022e-05,severe,clean_peak_percentile,2,0.997037037037037,675,0.002962962962962963,0.001,all,-10.0,94.52484365983439,input_specific_validation_background,1,0,1.0,743,0.0
39585,0.011502919115974279,0.009572371931710599,0.0005102725217887347,0.14892902705969246,419,24931,419,0.009698924084892728,0.012875952255697992,clean,default,0.010584817481369205,982,0.0,982,1.0,1910,0.20317062995410928,2397,0.7968293700458907,0.8411073189230186,A_clean_threshold,0.08169730008471766,,cfar_margin,683,0.0,683,1.0,0.01,all,,3.7472010503199518,clean_validation_background,2218,245,0.6653005464480874,732,0.33469945355191255
39585,0.015823505185257165,0.013590132956514123,0.0005705614287977027,0.14753715144431456,587,24940,587,0.01455106722526497,0.01447615100548794,interfered,default,0.014828849311607932,982,0.0,982,1.0,1909,0.20358781810596582,2397,0.7964121818940342,0.7900572246065808,A_clean_threshold,0.08136579616192124,light,cfar_margin,683,0.0,683,1.0,0.01,all,10.0,3.7472010503199518,clean_validation_background,2209,244,0.6666666666666667,732,0.3333333333333333
39585,0.023432617320839913,0.021529071899784508,0.0005246368342318317,0.14156476786956956,892,25013,892,0.022748625554982672,0.012964663514191222,interfered,default,0.02253378805102943,964,0.018329938900203624,982,0.9816700610997964,1879,0.21610346266166036,2397,0.7838965373383396,0.7054161162483488,A_clean_threshold,0.0786769310103503,medium,cfar_margin,683,0.0,683,1.0,0.01,all,0.0,3.7472010503199518,clean_validation_background,2136,232,0.6830601092896175,732,0.31693989071038253
39585,0.021595194970233354,0.01987699982309981,0.00042683793357509067,0.12702983225633643,821,25252,821,0.02088697189049673,0.009821557332886621,interfered,default,0.020740179360869016,939,0.04378818737270873,982,0.9562118126272913,1777,0.2586566541510221,2397,0.7413433458489779,0.6979396615158204,A_clean_threshold,0.06987366017164537,severe,cfar_margin,671,0.017569546120058566,683,0.9824304538799414,0.01,all,-10.0,3.7472010503199518,clean_validation_background,1897,167,0.7718579234972678,732,0.22814207650273224
39585,0.011502919115974279,0.009572371931710599,0.0005102725217887347,0.14892902705969246,419,24931,419,0.009698924084892728,0.012875952255697992,clean,default,0.010584817481369205,982,0.0,982,1.0,1910,0.20317062995410928,2397,0.7968293700458907,0.8411073189230186,B_fixed_pfa_recalibrated,0.08169730008471766,,cfar_margin,683,0.0,683,1.0,0.01,all,,3.7472010503199518,input_specific_validation_background,2218,245,0.6653005464480874,732,0.33469945355191255
39585,0.011881172719461356,0.009787414561612301,0.0004977596356142237,0.13536630717738937,428,25147,428,0.010307291683925952,0.012231316345625265,interfered,default,0.010812176329417708,981,0.0010183299389001643,982,0.9989816700610998,1818,0.2415519399249061,2397,0.7584480600750939,0.8238683127572016,B_fixed_pfa_recalibrated,0.0737412059376036,light,cfar_margin,683,0.0,683,1.0,0.01,all,10.0,4.198786302100765,input_specific_validation_background,2002,154,0.7896174863387978,732,0.2103825136612022
39585,0.011070477209120674,0.009719146795101618,0.00033798162975252503,0.08405756796217756,408,25940,408,0.011135009478703278,0.008725564702824857,interfered,default,0.01030693444486548,674,0.3136456211812627,982,0.6863543788187373,1355,0.43471005423445974,2397,0.5652899457655403,0.7476808905380334,B_fixed_pfa_recalibrated,0.04453202696231905,medium,cfar_margin,681,0.002928257686676372,683,0.9970717423133236,0.01,all,0.0,7.0157980853198465,input_specific_validation_background,1209,0,1.0,732,0.0
39585,0.010180595814776164,0.008968283346049932,0.00030230055603069087,0.02326583369237398,379,26825,379,0.010333906926188836,0.008713812599661438,interfered,default,0.009574333712264746,4,0.9959266802443992,982,0.004073319755600814,596,0.7513558614935336,2397,0.2486441385064664,0.46088193456614507,B_fixed_pfa_recalibrated,0.011934141220671112,severe,cfar_margin,592,0.13323572474377743,683,0.8667642752562226,0.01,all,-10.0,25.261849165287238,input_specific_validation_background,324,0,1.0,732,0.0
39585,0.0015161259722557248,0.0008601010480192403,0.0001713662285532491,0.10368872463565999,46,25662,46,0.0010129854247137463,0.003915693240107431,clean,default,0.0011620563344701277,840,0.14460285132382888,982,0.8553971486761711,1523,0.3646224447225699,2397,0.6353775552774301,0.9699934768427919,A_clean_threshold,0.054771814799808465,,cfar_margin,683,0.0,683,1.0,0.001,all,,5.82605802809213,clean_validation_background,1487,0,1.0,732,0.0
39585,0.003207566415146677,0.0022985400014529597,0.00023539973900021377,0.10306193458594293,110,25668,110,0.0029908926986016164,0.006859859732199775,interfered,default,0.0027788303650372616,838,0.14663951120162932,982,0.8533604887983707,1521,0.36545682102628285,2397,0.6345431789737171,0.9308610936517914,A_clean_threshold,0.05455081218461085,light,cfar_margin,683,0.0,683,1.0,0.001,all,10.0,5.82605802809213,clean_validation_background,1481,0,1.0,732,0.0
