achieved_sir_db,amp_jitter,base_interference_power,clean_signal_power,desired_interference_power,fast_freq_norm,frame_id,frame_idx,interference_power,interferer_id,num_interferers,phase0_rad,scale,sir_name,slope_mismatch_norm,slow_time_freq_cycles_per_chirp,source_sequence,target_sir_db,time_offset_norm
-10.0,1.0428791184126376,3.355049885109401,2127.579771752451,21275.79771752451,0.004877514323442356,d1a_000003,2,21275.797717524514,1,3,6.144385915240626,79.63306567615471,severe,-4.547250813981769,-0.04614713720646395,2019_04_30_mlms000,-10.0,-0.27493802384104554
-10.0,1.0956677320927541,3.355049885109401,2127.579771752451,21275.79771752451,0.2817804551289647,d1a_000003,2,21275.797717524514,2,3,1.5298144536675033,79.63306567615471,severe,2.1831865593578996,0.017377569566929416,2019_04_30_mlms000,-10.0,0.3382900819665473
10.000000000000002,0.7699560153066265,0.5928322655068582,3983.408030790441,398.3408030790441,0.10689345066463779,d1a_000004,3,398.3408030790439,0,1,0.21538336617010423,25.921580682739954,light,1.653149962094787,0.025815201959381084,2019_04_30_mlms000,10.0,-0.027511858981178527
-4.821637332766436e-16,0.9156476163227285,1.9258209812870821,3983.408030790441,3983.408030790441,0.3707171125143354,d1a_000004,3,3983.4080307904414,0,2,4.48669200694777,45.47989363704572,medium,5.768128999307196,0.0649238617809982,2019_04_30_mlms000,0.0,0.11120334936960091
-4.821637332766436e-16,1.045334068901612,1.9258209812870821,3983.408030790441,3983.408030790441,-0.038352622783568824,d1a_000004,3,3983.4080307904414,1,2,1.3301424640296227,45.47989363704572,medium,-6.426002454270825,0.019789070167476205,2019_04_30_mlms000,0.0,-0.02852927910548564
-9.999999999999998,1.2100543650706146,3.3270619130938623,3983.408030790441,39834.080307904405,0.009508170386395398,d1a_000004,3,39834.0803079044,0,3,4.989815695822563,109.4200618545476,severe,3.5753027492349005,-0.007422625382824233,2019_04_30_mlms000,-10.0,-0.095359921860045
-9.999999999999998,0.9100869332173899,3.3270619130938623,3983.408030790441,39834.080307904405,-0.01573743026056751,d1a_000004,3,39834.0803079044,1,3,5.979848707432496,109.4200618545476,severe,-4.529298780211902,0.04375667079641481,2019_04_30_mlms000,-10.0,-0.014724480334400047
-9.999999999999998,1.0115704097020377,3.3270619130938623,3983.408030790441,39834.080307904405,-0.013694367269251273,d1a_000004,3,39834.0803079044,2,3,3.7638916172545938,109.4200618545476,severe,2.563368047030849,-0.05106112125160259,2019_04_30_mlms000,-10.0,-0.06828834314008397
9.999999999999998,1.0344528029851356,1.070092601603804,1168.1600873161765,116.81600873161764,0.26120982609832183,d1a_000005,4,116.81600873161767,0,1,5.216596402927599,10.448176513702903,light,-0.47658471147050285,-0.04162482753965033,2019_04_30_mlms000,10.0,0.04145246937646674
-9.643274665532871e-16,1.2215045829051374,2.365819204868537,1168.1600873161765,1168.1600873161765,0.14555887166815568,d1a_000005,4,1168.1600873161767,0,2,0.6784925765084425,22.220836574629814,medium,3.787024701465512,-0.03762144020289105,2019_04_30_mlms000,0.0,-0.3089813411186151
-9.643274665532871e-16,0.9346494572003368,2.365819204868537,1168.1600873161765,1168.1600873161765,-0.2725806002260794,d1a_000005,4,1168.1600873161767,1,2,3.9908982960328996,22.220836574629814,medium,-1.1154556349024913,0.04366433214028678,2019_04_30_mlms000,0.0,-0.3251041881406101
-10.0,0.8429528949200491,2.7480813568505753,1168.1600873161765,11681.600873161764,0.2151896189395524,d1a_000005,4,11681.600873161768,0,3,5.5313296219321995,65.19831754942209,severe,-1.940912602459833,-0.02404386447999774,2019_04_30_mlms000,-10.0,0.31696774903304004
-10.0,1.1097382470398613,2.7480813568505753,1168.1600873161765,11681.600873161764,-0.15334384042371607,d1a_000005,4,11681.600873161768,1,3,0.7317268816728212,65.19831754942209,severe,-3.136159268740151,-0.018726810267110434,2019_04_30_mlms000,-10.0,0.2720037692916779
-10.0,0.8345502876797215,2.7480813568505753,1168.1600873161765,11681.600873161764,-0.391541065745554,d1a_000005,4,11681.600873161768,2,3,1.8699513473163731,65.19831754942209,severe,-1.3245176189332497,-0.009825918795389674,2019_04_30_mlms000,-10.0,-0.33013591517183727
9.999999999999996,0.7801567200811572,0.6086445078877888,1666.7543543198528,166.67543543198528,0.2877627052749749,d1a_000006,5,166.67543543198545,0,1,2.0828271986046123,16.548321335191012,light,-4.6876725425978245,-0.06015043470582402,2019_04_30_mlms000,10.0,0.3439719463510381
0.0,1.1608146196242497,1.9876123186989656,1666.7543543198528,1666.7543543198528,0.07997033203480047,d1a_000006,5,1666.7543543198528,0,2,2.7339934718235974,28.958093052846603,medium,-0.16030486410142064,0.007412184763147811,2019_04_30_mlms000,0.0,0.0910431288557369
0.0,0.7963073542681169,1.9876123186989656,1666.7543543198528,1666.7543543198528,0.10969182021727603,d1a_000006,5,1666.7543543198528,1,2,4.103158881142433,28.958093052846603,medium,-2.978252100921094,0.02982107777717645,2019_04_30_mlms000,0.0,-0.29340713966819837
-10.0,1.084325666075869,3.5616987750714246,1666.7543543198528,16667.543543198528,0.027316846973206466,d1a_000006,5,16667.543543198528,0,3,0.9662633114146563,68.40804919173505,severe,6.5097150941095485,0.02412665409463194,2019_04_30_mlms000,-10.0,-0.14975139630296605
-10.0,1.1738404684706172,3.5616987750714246,1666.7543543198528,16667.543543198528,-0.41704405929503136,d1a_000006,5,16667.543543198528,1,3,5.5388356233598275,68.40804919173505,severe,-2.5121378542830852,0.014778767667041795,2019_04_30_mlms000,-10.0,0.08752209707776348
-10.0,1.0161561241856063,3.5616987750714246,1666.7543543198528,16667.543543198528,0.09314777367392274,d1a_000006,5,16667.543543198528,2,3,1.7200456731137177,68.40804919173505,severe,-4.455843519673411,0.04528370276403587,2019_04_30_mlms000,-10.0,-0.2260800600014718
10.0,1.0518910535861452,1.1064747886145705,1078.9066865808823,107.89066865808823,0.21060958879843011,d1a_000007,6,107.89066865808822,0,1,4.682268819961835,9.874637940330604,light,-6.232695932219903,0.04507412472577181,2019_04_30_mlms000,10.0,0.15890846807434467
9.64327466553287e-16,1.0669744174526947,2.6784122845071976,1078.9066865808823,1078.9066865808823,-0.31266560105353236,d1a_000007,6,1078.906686580882,0,2,0.4260392782713996,20.07027061266383,medium,-7.129676837977367,0.0020128802032235993,2019_04_30_mlms000,0.0,-0.2062151046872801
9.64327466553287e-16,1.247443007258432,2.6784122845071976,1078.9066865808823,1078.9066865808823,0.10121489302745651,d1a_000007,6,1078.906686580882,1,2,4.753215584526496,20.07027061266383,medium,5.241024976799853,-0.01574039218549468,2019_04_30_mlms000,0.0,0.290830492182351
-10.0,1.1718760938586537,3.5843347172802584,1078.9066865808823,10789.066865808822,0.3150505413569655,d1a_000007,6,10789.066865808823,0,3,5.8325452203416654,54.86402465675843,severe,-7.107090998987825,-0.07198721237215948,2019_04_30_mlms000,-10.0,0.2536321459742822
-10.0,1.075048721805504,3.5843347172802584,1078.9066865808823,10789.066865808822,0.1261947809608272,d1a_000007,6,10789.066865808823,1,3,2.52556389553942,54.86402465675843,severe,-1.8021036286874228,-0.07447747982577717,2019_04_30_mlms000,-10.0,0.32314296679760224
-10.0,1.0352388292232961,3.5843347172802584,1078.9066865808823,10789.066865808822,-0.3041084332372619,d1a_000007,6,10789.066865808823,2,3,1.6784473133221132,54.86402465675843,severe,-3.400071324928825,-0.008026513413983138,2019_04_30_mlms000,-10.0,0.1533552885387539
9.999999999999996,1.235987135820051,1.527664199912652,1538.586500459559,153.8586500459559,0.06675636674494478,d1a_000008,7,153.858650045956,0,1,1.9877905462883032,10.035684698595848,light,-0.2327242415535684,-0.0005044276076192344,2019_04_30_mlms000,10.0,-0.012708238688141749
9.64327466553287e-16,1.1305061996239427,2.6090957602110176,1538.586500459559,1538.586500459559,-0.13253265823096522,d1a_000008,7,1538.5865004595587,0,2,0.6811564450001325,24.283760964761527,medium,-1.1553552107012823,-0.040565887586381855,2019_04_30_mlms000,0.0,-0.281568158907269
9.64327466553287e-16,1.1540485243077114,2.6090957602110176,1538.586500459559,1538.586500459559,-0.15172102138264154,d1a_000008,7,1538.5865004595587,1,2,3.4939703768391674,24.283760964761527,medium,7.042111611098251,-0.06572219454660166,2019_04_30_mlms000,0.0,0.25945599741952086
-10.0,1.2016583294308392,2.4979530083500525,1538.586500459559,15385.86500459559,-0.3228986049339715,d1a_000008,7,15385.86500459559,0,3,1.4041318944664225,78.48177679701037,severe,-4.166708140270123,0.014010540598867291,2019_04_30_mlms000,-10.0,-0.10547837332803059
-10.0,0.9277141830796374,2.4979530083500525,1538.586500459559,15385.86500459559,0.26736346110723713,d1a_000008,7,15385.86500459559,1,3,1.9323983842377712,78.48177679701037,severe,5.173942879905358,0.010041718234951175,2019_04_30_mlms000,-10.0,-0.2847870120092786
-10.0,0.9226159287353745,2.4979530083500525,1538.586500459559,15385.86500459559,-0.30992653514017776,d1a_000008,7,15385.86500459559,2,3,2.915487129012501,78.48177679701037,severe,-6.862597585637328,0.015684065630204816,2019_04_30_mlms000,-10.0,-0.08827918417968367
10.000000000000004,0.957900041135054,0.9175724888065382,1502.7328814338234,150.27328814338233,-0.09931560951172314,d1a_000009,8,150.2732881433822,0,1,6.107459035786137,12.797369299600101,light,-7.144785959225105,0.027173124075508204,2019_04_30_mlms000,10.0,-0.09001044840990352
1.928654933106574e-15,0.8059695106552349,1.2998618758901035,1502.7328814338234,1502.7328814338234,0.09639773892354037,d1a_000009,8,1502.7328814338227,0,2,5.077715851590376,34.00104707369139,medium,-3.506000703149239,-0.021120422014690894,2019_04_30_mlms000,0.0,0.3176079959682051
1.928654933106574e-15,0.807816029312312,1.2998618758901035,1502.7328814338234,1502.7328814338234,-0.12862626472838495,d1a_000009,8,1502.7328814338227,1,2,2.132281519274205,34.00104707369139,medium,-1.7395341351488023,0.02499118067322817,2019_04_30_mlms000,0.0,0.2335870618873549
-10.0,1.1579463959799057,2.760772519862994,1502.7328814338234,15027.328814338234,0.0805128452333676,d1a_000009,8,15027.328814338234,0,3,0.5218664589494156,73.77777999144652,severe,-6.861861548290716,-0.009909093308528641,2019_04_30_mlms000,-10.0,-0.30819488113108945
-10.0,0.8840556023496142,2.760772519862994,1502.7328814338234,15027.328814338234,0.15346771000325027,d1a_000009,8,15027.328814338234,1,3,5.696420541045878,73.77777999144652,severe,0.9974458203472842,-0.039602326466391266,2019_04_30_mlms000,-10.0,-0.3004856638956071
-10.0,0.7936045104692255,2.760772519862994,1502.7328814338234,15027.328814338234,0.2572866307565787,d1a_000009,8,15027.328814338234,2,3,3.7130479504406746,73.77777999144652,severe,-7.194195580259823,0.05403137176292398,2019_04_30_mlms000,-10.0,-0.026128991471520202
10.0,0.9488673878647869,0.900349319753344,1926.9246783088236,192.69246783088235,0.140938495000752,d1a_000010,9,192.69246783088232,0,1,4.234806909202738,14.62941126373613,light,-3.9631545796565417,0.04665479447244798,2019_04_30_mlms000,10.0,0.34299087486845414
-9.643274665532871e-16,1.2248584280525148,2.3595373459015705,1926.9246783088236,1926.9246783088236,-0.34840454566054474,d1a_000010,9,1926.924678308824,0,2,1.510171362514479,28.577151789956822,medium,0.6993690363575116,0.060291062256401504,2019_04_30_mlms000,0.0,0.342587948198112
-9.643274665532871e-16,0.9258509311845176,2.3595373459015705,1926.9246783088236,1926.9246783088236,-0.2619981819246625,d1a_000010,9,1926.924678308824,1,2,5.8404754124394165,28.577151789956822,medium,4.19976914438692,-0.05495949753955739,2019_04_30_mlms000,0.0,0.13068827503751174
-10.0,1.23535768217361,4.173883948160974,1926.9246783088236,19269.246783088234,0.027640316231351603,d1a_000010,9,19269.246783088234,0,3,0.05523080764629248,67.94573243737156,severe,-2.3827243023890095,0.023976767674972935,2019_04_30_mlms000,-10.0,-0.13854202519518902
-10.0,1.1101287564933955,4.173883948160974,1926.9246783088236,19269.246783088234,-0.09603664001207707,d1a_000010,9,19269.246783088234,1,3,6.140432962381042,67.94573243737156,severe,5.832448363156793,-0.002156886515736506,2019_04_30_mlms000,-10.0,-0.08183998407563459
-10.0,1.1910370940831732,4.173883948160974,1926.9246783088236,19269.246783088234,-0.08378372993699712,d1a_000010,9,19269.246783088234,2,3,1.3383963176627545,67.94573243737156,severe,-5.142338388889902,-0.056365147762418286,2019_04_30_mlms000,-10.0,-0.06846621984026968
10.000000000000002,0.8301158353387599,0.689092300080167,1794.8526386335784,179.48526386335783,-0.22042262217619416,d1a_000011,10,179.48526386335777,0,1,1.4086457421906637,16.13896576552406,light,-0.8438947811049422,0.01457069943854046,2019_04_30_mlms000,10.0,-0.2828583706521254
1.928654933106574e-15,0.8096586829449267,1.8212846620287324,1794.8526386335784,1794.8526386335784,-0.2581357747559534,d1a_000011,10,1794.8526386335777,0,2,1.334337852609351,31.392469705877986,medium,-0.1864831284130002,0.0007138388502774817,2019_04_30_mlms000,0.0,0.2942410382688412
1.928654933106574e-15,1.0801987691151487,1.8212846620287324,1794.8526386335784,1794.8526386335784,0.22417862289262308,d1a_000011,10,1794.8526386335777,1,2,5.8041568935816885,31.392469705877986,medium,4.2584097463209485,0.055933780512376116,2019_04_30_mlms000,0.0,-0.1438880023220269
-9.999999999999998,1.1323858800968472,2.7277698883945853,1794.8526386335784,17948.526386335783,0.3679059869174713,d1a_000011,10,17948.52638633578,0,3,3.0528982528048716,81.11674839957936,severe,-1.8072489661874584,0.014413684801606305,2019_04_30_mlms000,-10.0,0.218043694283506
-9.999999999999998,0.7921096283904715,2.7277698883945853,1794.8526386335784,17948.526386335783,-0.27052605717339606,d1a_000011,10,17948.52638633578,1,3,1.933267344806241,81.11674839957936,severe,0.31463478386034804,-0.04799916749769827,2019_04_30_mlms000,-10.0,-0.20644194700266463
-9.999999999999998,0.9025086251176251,2.7277698883945853,1794.8526386335784,17948.526386335783,0.3944421399447287,d1a_000011,10,17948.52638633578,2,3,5.520438040321199,81.11674839957936,severe,-5.291648860835795,-0.004371309603223239,2019_04_30_mlms000,-10.0,0.15693920921673632
9.999999999999998,1.212296991139847,1.4696639947267263,1884.159401807598,188.4159401807598,0.2553903028912415,d1a_000012,11,188.41594018075983,0,1,0.7891034723789703,11.322694602596773,light,6.66202713844277,0.04699145528236888,2019_04_30_mlms000,10.0,-0.2350687838980146
2.8929823996598604e-15,1.0987394420034264,2.0678827898940058,1884.159401807598,1884.159401807598,0.16842305150829012,d1a_000012,11,1884.1594018075969,0,2,0.9296403328293094,30.185325368881507,medium,7.457261285179641,0.060127542464867303,2019_04_30_mlms000,0.0,0.1779317819918409
2.8929823996598604e-15,0.9277056219479785,2.0678827898940058,1884.159401807598,1884.159401807598,0.02953198018991987,d1a_000012,11,1884.1594018075969,1,2,4.090947032151897,30.185325368881507,medium,-2.682763193294356,-0.06924587639919083,2019_04_30_mlms000,0.0,-0.2870304494667048
-9.999999999999998,0.9148149308323095,2.2279856699915985,1884.159401807598,18841.59401807598,-0.23997246542659947,d1a_000012,11,18841.59401807597,0,3,0.04198782381239374,91.96077534912254,severe,0.84271339178928,-0.034324830992329206,2019_04_30_mlms000,-10.0,0.22815453871208358
-9.999999999999998,0.7577901764934275,2.2279856699915985,1884.159401807598,18841.59401807598,-0.30462187202397134,d1a_000012,11,18841.59401807597,1,3,1.3110550252861874,91.96077534912254,severe,7.119773487723323,0.06180915336739136,2019_04_30_mlms000,-10.0,-0.16205952553794328
-9.999999999999998,0.9055644377920652,2.2279856699915985,1884.159401807598,18841.59401807598,-0.005983677595505832,d1a_000012,11,18841.59401807597,2,3,2.402600497543565,91.96077534912254,severe,-6.4453768439110375,-0.022302648678180444,2019_04_30_mlms000,-10.0,-0.16161615700915988
9.999999999999998,1.0345743909747565,1.0703441704607886,1440.0991344975491,144.00991344975492,0.28371719453907646,d1a_000013,12,144.00991344975498,0,1,3.5998803432174324,11.599371836365497,light,5.133241868214387,0.035905401473328796,2019_04_30_mlms000,10.0,-0.3299875521364959
-4.821637332766436e-16,0.9019447164146128,1.4212173395822527,1440.0991344975491,1440.0991344975491,0.06279427916231861,d1a_000013,12,1440.0991344975494,0,2,5.707653255278773,31.832148044593364,medium,2.1679394147470408,0.0195249592398465,2019_04_30_mlms000,0.0,0.17218118248373226
-4.821637332766436e-16,0.7786071198406217,1.4212173395822527,1440.0991344975491,1440.0991344975491,0.39991722451326556,d1a_000013,12,1440.0991344975494,1,2,0.9375225524008373,31.832148044593364,medium,6.6407520233805215,0.057065170964713044,2019_04_30_mlms000,0.0,-0.33743606878193877
-9.999999999999998,1.193680098236578,2.99689015747385,1440.0991344975491,14400.991344975491,-0.006842171592864599,d1a_000013,12,14400.991344975486,0,3,1.0104143571002424,69.32035561473387,severe,2.8289433615832102,-0.06492397130823474,2019_04_30_mlms000,-10.0,-0.07411725333914615
-9.999999999999998,0.9772531105200349,2.99689015747385,1440.0991344975491,14400.991344975491,0.2420592868693095,d1a_000013,12,14400.991344975486,1,3,0.9697511102938344,69.32035561473387,severe,-7.458795803360021,0.004456688508751666,2019_04_30_mlms000,-10.0,0.13088208903397208
-9.999999999999998,0.7808235915454322,2.99689015747385,1440.0991344975491,14400.991344975491,-0.26193495796783994,d1a_000013,12,14400.991344975486,2,3,4.124309659946681,69.32035561473387,severe,2.4932906327873123,0.04565961641172385,2019_04_30_mlms000,-10.0,-0.1871874535605818
10.000000000000002,0.7725844636443207,0.5968867534645826,1675.0319546568628,167.50319546568628,0.17024588547705305,d1a_000014,13,167.50319546568616,0,1,1.1799978310350303,16.751958090790698,light,-4.645272669552578,-0.02106897300103825,2019_04_30_mlms000,10.0,0.15596829536978107
0.0,1.2309330463006707,2.1878413653345947,1675.0319546568628,1675.0319546568628,0.3072019307161468,d1a_000014,13,1675.0319546568628,0,2,0.06554707512977573,27.669647958040763,medium,2.4011641260859555,0.045351665055219106,2019_04_30_mlms000,0.0,0.3006110642577595
0.0,0.8201882647038201,2.1878413653345947,1675.0319546568628,1675.0319546568628,0.13556109704837044,d1a_000014,13,1675.0319546568628,1,2,3.352135439586552,27.669647958040763,medium,1.1470520759350205,-0.03707422142537599,2019_04_30_mlms000,0.0,-0.03798169679855401
-9.999999999999998,0.8470470630710081,2.7073358722916065,1675.0319546568628,16750.319546568626,0.17058446866740334,d1a_000014,13,16750.319546568626,0,3,5.6159651854512305,78.65756165911412,severe,-0.679855691990551,0.04245779924487804,2019_04_30_mlms000,-10.0,0.052716251983065454
-9.999999999999998,1.09747990227285,2.7073358722916065,1675.0319546568628,16750.319546568626,0.05113800616082159,d1a_000014,13,16750.319546568626,1,3,2.9708824825705893,78.65756165911412,severe,4.581741983116176,-0.06479199425747074,2019_04_30_mlms000,-10.0,-0.016837248831930218
-9.999999999999998,1.0730937924071382,2.7073358722916065,1675.0319546568628,16750.319546568626,0.0331671815889617,d1a_000014,13,16750.319546568626,2,3,5.758151417744249,78.65756165911412,severe,-0.7963895041398041,0.0426506461420203,2019_04_30_mlms000,-10.0,-0.27178947374022877
9.999999999999998,0.9573860181712198,0.9165879877897432,2126.1583984375,212.61583984375002,-0.14611916341254083,d1a_000015,14,212.6158398437501,0,1,3.721791347568358,15.23037958867279,light,7.372548495469667,0.02480299450005992,2019_04_30_mlms000,10.0,-0.11425456807144982
-2.8929823996598624e-15,0.7737414062315047,2.051939463304282,2126.1583984375,2126.1583984375,-0.047929387761848796,d1a_000015,14,2126.1583984375015,0,2,3.207081577027567,32.18959674753567,medium,-2.019428879963564,-0.02939674220635008,2019_04_30_mlms000,0.0,-0.2504760603897325
-2.8929823996598624e-15,1.205040516655234,2.051939463304282,2126.1583984375,2126.1583984375,0.4008348674343217,d1a_000015,14,2126.1583984375015,1,2,0.5684235391561088,32.18959674753567,medium,-5.950563359227292,0.019758835583717688,2019_04_30_mlms000,0.0,-0.16623575810717003
-9.999999999999998,1.2037402111758666,3.3812762329816635,2126.1583984375,21261.583984375,0.10690084867094157,d1a_000015,14,21261.583984374996,0,3,2.4842165059186647,79.29713237623643,severe,2.9947505993665526,-0.06671444233122838,2019_04_30_mlms000,-10.0,-0.3482476997392752
-9.999999999999998,1.1456665475039522,3.3812762329816635,2126.1583984375,21261.583984375,-0.34130660103889626,d1a_000015,14,21261.583984374996,1,3,2.7672149181438224,79.29713237623643,severe,-0.9133532328290448,-0.05515491585354415,2019_04_30_mlms000,-10.0,-0.14650675154692988
-9.999999999999998,0.7700429776047315,3.3812762329816635,2126.1583984375,21261.583984375,-0.015326540931586141,d1a_000015,14,21261.583984374996,2,3,5.520691862762497,79.29713237623643,severe,-1.0589426610386194,-0.05548934687259637,2019_04_30_mlms000,-10.0,0.2412940960736889
9.999999999999998,1.0053496652951386,1.0107279495090467,2005.8835707720589,200.5883570772059,-0.2538666525003409,d1a_000016,15,200.58835707720598,0,1,4.121114630130774,14.087558190565069,light,-1.5864147186814996,-0.015785028405047342,2019_04_30_mlms000,10.0,0.33030062319826703
-4.821637332766436e-16,1.0947871256123154,2.3397147296414844,2005.8835707720589,2005.8835707720589,-0.014876630755336573,d1a_000016,15,2005.883570772059,0,2,4.190604388572291,29.280022496278306,medium,-6.593385928702405,0.07016645131280276,2019_04_30_mlms000,0.0,-0.2627761678649437
-4.821637332766436e-16,1.0410075044194573,2.3397147296414844,2005.8835707720589,2005.8835707720589,-0.28392514847522454,d1a_000016,15,2005.883570772059,1,2,5.614320519197266,29.280022496278306,medium,4.996701068913746,0.06713502787846777,2019_04_30_mlms000,0.0,0.01232675670904848
-9.999999999999998,0.9642005138117897,2.5499295881416773,2005.8835707720589,20058.835707720587,-0.1752530667934431,d1a_000016,15,20058.835707720576,0,3,4.896186424447239,88.69288186281489,severe,1.8295016631527634,-0.04164477516333202,2019_04_30_mlms000,-10.0,0.27909321448183466
-9.999999999999998,0.9638129037099685,2.5499295881416773,2005.8835707720589,20058.835707720587,0.27098022982333386,d1a_000016,15,20058.835707720576,1,3,2.8869177617950403,88.69288186281489,severe,-3.3600046068057585,-0.05162511859847045,2019_04_30_mlms000,-10.0,-0.04144155555398232
-9.999999999999998,0.8248830699835411,2.5499295881416773,2005.8835707720589,20058.835707720587,0.030901657159486395,d1a_000016,15,20058.835707720576,2,3,5.7847101248339925,88.69288186281489,severe,5.070616099360118,0.04360943644606649,2019_04_30_mlms000,-10.0,-0.25728419440437666
10.000000000000002,1.0749699232850323,1.1555603359674287,1903.0974685968138,190.30974685968138,-0.06208269674085726,d1a_000017,16,190.3097468596813,0,1,5.864042739728738,12.833177540385126,light,-4.694755407322937,0.02721709141930126,2019_04_30_mlms000,10.0,-0.004316512566151232
-4.821637332766436e-16,0.799307697374231,1.5833738223556844,1903.0974685968138,1903.0974685968138,0.024184263520281746,d1a_000017,16,1903.097468596814,0,2,1.4265653704479202,34.668798079807836,medium,1.5788647067937216,0.043943399333506675,2019_04_30_mlms000,0.0,0.2651330578125579
-4.821637332766436e-16,0.9711568706250937,1.5833738223556844,1903.0974685968138,1903.0974685968138,0.3244891213840965,d1a_000017,16,1903.097468596814,1,2,2.2009879479793977,34.668798079807836,medium,0.3731877897916771,-0.005660046975670102,2019_04_30_mlms000,0.0,-0.007434730636697584
