background_cell_count,bootstrap_pfa_ci_high,bootstrap_pfa_ci_low,bootstrap_pfa_std,f1,false_alarm_count,fn_cells,fp_cells,frame_level_pfa_mean,frame_level_pfa_std,input_type,mask_name,measured_pfa,mid_hits,mid_miss_rate,mid_n,mid_pd,overall_hits,overall_miss_rate,overall_n,overall_pd,precision,protocol,recall,sir_name,split_definition,strong_hits,strong_miss_rate,strong_n,strong_pd,target_pfa,target_scope,target_sir_db,threshold,threshold_source,tp_cells,weak_hits,weak_miss_rate,weak_n,weak_pd
44596,0.02029061765899772,0.018828504458645763,0.00037595164249744855,0.1731472700176128,871,17438,871,0.01927185531804321,0.008430963539269892,interfered,narrow,0.019530899632254014,357,0.203125,448,0.796875,430,0.5102505694760819,878,0.489749430523918,0.6875896700143472,A_clean_threshold,0.09904417463187806,severe,cfar_margin,73,0.17045454545454541,88,0.8295454545454546,0.01,non_overlap_only,-10.0,3.668498858658201,clean_validation_background,1917,0,1.0,342,0.0
44596,0.01119027264902155,0.00939479008585259,0.000479159535131857,0.20223189983669024,460,17126,460,0.009523900779704927,0.011823579285502053,clean,narrow,0.010314826441833349,420,0.0625,448,0.9375,508,0.4214123006833713,878,0.5785876993166287,0.8289326887318705,B_fixed_pfa_recalibrated,0.11516404029966416,,cfar_margin,88,0.0,88,1.0,0.01,non_overlap_only,,3.668498858658201,input_specific_validation_background,2229,0,1.0,342,0.0
44596,0.011662485948748934,0.009708701374206465,0.00047505885319264256,0.18761708933059174,477,17302,477,0.010075512114535752,0.011296948714942296,interfered,narrow,0.01069602654946632,386,0.1383928571428571,448,0.8616071428571429,474,0.4601366742596811,878,0.5398633257403189,0.8114624505928854,B_fixed_pfa_recalibrated,0.10607078274347714,light,cfar_margin,88,0.0,88,1.0,0.01,non_overlap_only,10.0,4.077313665082838,input_specific_validation_background,2053,0,1.0,342,0.0
44596,0.010807137200290895,0.00975386749436269,0.00027471899277052943,0.13024397149733377,456,17975,456,0.010567928555574202,0.006934854332080189,interfered,narrow,0.010225132298860884,283,0.3683035714285714,448,0.6316964285714286,369,0.5797266514806378,878,0.4202733485193622,0.7516339869281046,B_fixed_pfa_recalibrated,0.07129940583828467,medium,cfar_margin,86,0.022727272727272707,88,0.9772727272727273,0.01,non_overlap_only,0.0,6.024334983667366,input_specific_validation_background,1380,0,1.0,342,0.0
44596,0.01018558098393327,0.00922176032028654,0.0002519513436031163,0.04021394611727417,431,18949,431,0.010059087517423636,0.006831814833426257,interfered,narrow,0.009664543905282985,0,1.0,448,0.0,46,0.9476082004555808,878,0.05239179954441914,0.4850657108721625,B_fixed_pfa_recalibrated,0.020976491862567812,severe,cfar_margin,46,0.4772727272727273,88,0.5227272727272727,0.01,non_overlap_only,-10.0,21.269138918200497,input_specific_validation_background,406,0,1.0,342,0.0
44596,0.001497456061491773,0.0008629428789615542,0.0001604786723853042,0.14322617680826633,52,17858,52,0.0010221892990931116,0.003605441760579346,clean,narrow,0.0011660238586420307,316,0.2946428571428571,448,0.7053571428571429,404,0.5398633257403189,878,0.4601366742596811,0.9664299548095545,A_clean_threshold,0.07734435546370447,,cfar_margin,88,0.0,88,1.0,0.001,non_overlap_only,,5.770577771755102,clean_validation_background,1497,0,1.0,342,0.0
44596,0.0029995964347980966,0.002199008236508853,0.00020914383438966293,0.1418960828283792,117,17868,117,0.002663436831401571,0.005797502459414704,interfered,narrow,0.002623553681944569,313,0.3013392857142857,448,0.6986607142857143,401,0.5432801822323463,878,0.45671981776765375,0.9270573566084788,A_clean_threshold,0.07682769310255748,light,cfar_margin,88,0.0,88,1.0,0.001,non_overlap_only,10.0,5.770577771755102,clean_validation_background,1487,0,1.0,342,0.0
44596,0.011382043767852507,0.010230314270555018,0.0002897763095976466,0.13441188919719702,479,17926,479,0.011053215446683863,0.007095851891721405,interfered,narrow,0.010740873620952551,298,0.3348214285714286,448,0.6651785714285714,384,0.5626423690205011,878,0.43735763097949887,0.7489517819706499,A_clean_threshold,0.07383105140790494,medium,cfar_margin,86,0.022727272727272707,88,0.9772727272727273,0.001,non_overlap_only,0.0,5.770577771755102,clean_validation_background,1429,0,1.0,342,0.0
44596,0.013710256376996093,0.013006037391277857,0.00019578000032226012,0.11222558667676004,595,18169,595,0.013942210445646351,0.005022888760059157,interfered,narrow,0.013342003767154005,225,0.4977678571428571,448,0.5022321428571429,293,0.6662870159453302,878,0.3337129840546697,0.6659180235822572,A_clean_threshold,0.06127615603203307,severe,cfar_margin,68,0.2272727272727273,88,0.7727272727272727,0.001,non_overlap_only,-10.0,5.770577771755102,clean_validation_background,1186,0,1.0,342,0.0
44596,0.001497456061491773,0.0008629428789615542,0.0001604786723853042,0.14322617680826633,52,17858,52,0.0010221892990931116,0.003605441760579346,clean,narrow,0.0011660238586420307,316,0.2946428571428571,448,0.7053571428571429,404,0.5398633257403189,878,0.4601366742596811,0.9664299548095545,B_fixed_pfa_recalibrated,0.07734435546370447,,cfar_margin,88,0.0,88,1.0,0.001,non_overlap_only,,5.770577771755102,input_specific_validation_background,1497,0,1.0,342,0.0
44596,0.0013571292602374424,0.0007469488973371968,0.00015520795953851002,0.1147493198600855,48,18174,48,0.0011907561487689133,0.004106527050777101,interfered,narrow,0.0010763297156695668,232,0.4821428571428571,448,0.5178571428571429,320,0.6355353075170842,878,0.36446469248291574,0.9609438567941416,B_fixed_pfa_recalibrated,0.06101782485145957,light,cfar_margin,88,0.0,88,1.0,0.001,non_overlap_only,10.0,7.570281409881709,input_specific_validation_background,1181,0,1.0,342,0.0
44596,0.0014935135462671386,0.0009313910045662292,0.00014874467313082332,0.02974468301101467,53,19062,53,0.0013551688431618024,0.0044013884792597924,interfered,narrow,0.0011884473943851467,0,1.0,448,0.0,36,0.958997722095672,878,0.04100227790432802,0.846820809248555,B_fixed_pfa_recalibrated,0.01513820718160682,medium,cfar_margin,36,0.5909090909090908,88,0.4090909090909091,0.001,non_overlap_only,0.0,32.05454946462763,input_specific_validation_background,293,0,1.0,342,0.0
44596,0.0009522947380191444,0.0004920154969834042,0.00011547971252206913,0.00010315659170621002,32,19354,32,0.0007296056534756488,0.003142450066550668,interfered,narrow,0.0007175531437797112,0,1.0,448,0.0,0,1.0,878,0.0,0.030303030303030304,B_fixed_pfa_recalibrated,5.1666236114699044e-05,severe,cfar_margin,0,1.0,88,0.0,0.001,non_overlap_only,-10.0,89.70807473611522,input_specific_validation_background,1,0,1.0,342,0.0
39585,0.011502919115974279,0.009572371931710599,0.0005102725217887347,0.14892902705969246,419,24931,419,0.009698924084892728,0.012875952255697992,clean,default,0.010584817481369205,131,0.05755395683453235,139,0.9424460431654677,370,0.34744268077601415,567,0.6525573192239859,0.8411073189230186,A_clean_threshold,0.08169730008471766,,clean_peak_percentile,39,0.0,39,1.0,0.01,non_overlap_only,,3.7472010503199518,clean_validation_background,2218,200,0.48586118251928023,389,0.5141388174807198
39585,0.015823505185257165,0.013590132956514123,0.0005705614287977027,0.14753715144431456,587,24940,587,0.01455106722526497,0.01447615100548794,interfered,default,0.014828849311607932,130,0.06474820143884896,139,0.935251798561151,369,0.3492063492063492,567,0.6507936507936508,0.7900572246065808,A_clean_threshold,0.08136579616192124,light,clean_peak_percentile,39,0.0,39,1.0,0.01,non_overlap_only,10.0,3.7472010503199518,clean_validation_background,2209,200,0.48586118251928023,389,0.5141388174807198
39585,0.023432617320839913,0.021529071899784508,0.0005246368342318317,0.14156476786956956,892,25013,892,0.022748625554982672,0.012964663514191222,interfered,default,0.02253378805102943,124,0.1079136690647482,139,0.8920863309352518,351,0.38095238095238093,567,0.6190476190476191,0.7054161162483488,A_clean_threshold,0.0786769310103503,medium,clean_peak_percentile,31,0.20512820512820518,39,0.7948717948717948,0.01,non_overlap_only,0.0,3.7472010503199518,clean_validation_background,2136,196,0.4961439588688946,389,0.5038560411311054
39585,0.021595194970233354,0.01987699982309981,0.00042683793357509067,0.12702983225633643,821,25252,821,0.02088697189049673,0.009821557332886621,interfered,default,0.020740179360869016,121,0.1294964028776978,139,0.8705035971223022,313,0.4479717813051146,567,0.5520282186948854,0.6979396615158204,A_clean_threshold,0.06987366017164537,severe,clean_peak_percentile,15,0.6153846153846154,39,0.38461538461538464,0.01,non_overlap_only,-10.0,3.7472010503199518,clean_validation_background,1897,177,0.544987146529563,389,0.455012853470437
39585,0.011502919115974279,0.009572371931710599,0.0005102725217887347,0.14892902705969246,419,24931,419,0.009698924084892728,0.012875952255697992,clean,default,0.010584817481369205,131,0.05755395683453235,139,0.9424460431654677,370,0.34744268077601415,567,0.6525573192239859,0.8411073189230186,B_fixed_pfa_recalibrated,0.08169730008471766,,clean_peak_percentile,39,0.0,39,1.0,0.01,non_overlap_only,,3.7472010503199518,input_specific_validation_background,2218,200,0.48586118251928023,389,0.5141388174807198
39585,0.011881172719461356,0.009787414561612301,0.0004977596356142237,0.13536630717738937,428,25147,428,0.010307291683925952,0.012231316345625265,interfered,default,0.010812176329417708,128,0.07913669064748197,139,0.920863309352518,348,0.3862433862433863,567,0.6137566137566137,0.8238683127572016,B_fixed_pfa_recalibrated,0.0737412059376036,light,clean_peak_percentile,39,0.0,39,1.0,0.01,non_overlap_only,10.0,4.198786302100765,input_specific_validation_background,2002,181,0.5347043701799485,389,0.4652956298200514
39585,0.011070477209120674,0.009719146795101618,0.00033798162975252503,0.08405756796217756,408,25940,408,0.011135009478703278,0.008725564702824857,interfered,default,0.01030693444486548,116,0.16546762589928055,139,0.8345323741007195,237,0.5820105820105821,567,0.41798941798941797,0.7476808905380334,B_fixed_pfa_recalibrated,0.04453202696231905,medium,clean_peak_percentile,25,0.3589743589743589,39,0.6410256410256411,0.01,non_overlap_only,0.0,7.0157980853198465,input_specific_validation_background,1209,96,0.7532133676092545,389,0.2467866323907455
39585,0.010180595814776164,0.008968283346049932,0.00030230055603069087,0.02326583369237398,379,26825,379,0.010333906926188836,0.008713812599661438,interfered,default,0.009574333712264746,21,0.8489208633093526,139,0.1510791366906475,25,0.9559082892416226,567,0.04409171075837742,0.46088193456614507,B_fixed_pfa_recalibrated,0.011934141220671112,severe,clean_peak_percentile,4,0.8974358974358975,39,0.10256410256410256,0.01,non_overlap_only,-10.0,25.261849165287238,input_specific_validation_background,324,0,1.0,389,0.0
39585,0.0015161259722557248,0.0008601010480192403,0.0001713662285532491,0.10368872463565999,46,25662,46,0.0010129854247137463,0.003915693240107431,clean,default,0.0011620563344701277,124,0.1079136690647482,139,0.8920863309352518,296,0.4779541446208113,567,0.5220458553791887,0.9699934768427919,A_clean_threshold,0.054771814799808465,,clean_peak_percentile,39,0.0,39,1.0,0.001,non_overlap_only,,5.82605802809213,clean_validation_background,1487,133,0.6580976863753214,389,0.34190231362467866
39585,0.003207566415146677,0.0022985400014529597,0.00023539973900021377,0.10306193458594293,110,25668,110,0.0029908926986016164,0.006859859732199775,interfered,default,0.0027788303650372616,124,0.1079136690647482,139,0.8920863309352518,295,0.47971781305114636,567,0.5202821869488536,0.9308610936517914,A_clean_threshold,0.05455081218461085,light,clean_peak_percentile,38,0.02564102564102566,39,0.9743589743589743,0.001,non_overlap_only,10.0,5.82605802809213,clean_validation_background,1481,133,0.6580976863753214,389,0.34190231362467866
39585,0.012583912205376432,0.011243513929772317,0.0003453547762979163,0.09819922184347347,468,25723,468,0.012657596040005856,0.008611053354662515,interfered,default,0.011822660098522168,120,0.13669064748201443,139,0.8633093525179856,278,0.5097001763668431,567,0.49029982363315694,0.7529039070749736,A_clean_threshold,0.05252495487863273,medium,clean_peak_percentile,27,0.3076923076923077,39,0.6923076923076923,0.001,non_overlap_only,0.0,5.82605802809213,clean_validation_background,1426,131,0.6632390745501285,389,0.33676092544987146
39585,0.015225463535765638,0.014211644993097735,0.0002651930293184716,0.0813008130081301,581,25974,581,0.015866888323196396,0.006912313878068452,interfered,default,0.014677276746242264,103,0.25899280575539574,139,0.7410071942446043,211,0.6278659611992945,567,0.37213403880070545,0.6691343963553531,A_clean_threshold,0.04327967880953258,severe,clean_peak_percentile,12,0.6923076923076923,39,0.3076923076923077,0.001,non_overlap_only,-10.0,5.82605802809213,clean_validation_background,1175,96,0.7532133676092545,389,0.2467866323907455
39585,0.0015161259722557248,0.0008601010480192403,0.0001713662285532491,0.10368872463565999,46,25662,46,0.0010129854247137463,0.003915693240107431,clean,default,0.0011620563344701277,124,0.1079136690647482,139,0.8920863309352518,296,0.4779541446208113,567,0.5220458553791887,0.9699934768427919,B_fixed_pfa_recalibrated,0.054771814799808465,,clean_peak_percentile,39,0.0,39,1.0,0.001,non_overlap_only,,5.82605802809213,input_specific_validation_background,1487,133,0.6580976863753214,389,0.34190231362467866
39585,0.0010813575705815575,0.0005456738671601604,0.00014241544577865074,0.07540890745592298,32,26084,32,0.0009918738761269487,0.004290373843553187,interfered,default,0.000808387015283567,85,0.38848920863309355,139,0.6115107913669064,174,0.6931216931216931,567,0.30687830687830686,0.9708295350957156,B_fixed_pfa_recalibrated,0.03922796419757634,light,clean_peak_percentile,35,0.10256410256410253,39,0.8974358974358975,0.001,non_overlap_only,10.0,8.132469943929754,input_specific_validation_background,1065,54,0.8611825192802056,389,0.13881748071979436
39585,0.0014984419164906257,0.0008558289266968605,0.00016208411496336842,0.020670330070235454,46,26865,46,0.0014552977570506634,0.005143069190954716,interfered,default,0.0011620563344701277,18,0.8705035971223022,139,0.12949640287769784,29,0.9488536155202822,567,0.05114638447971781,0.8606060606060606,B_fixed_pfa_recalibrated,0.010460790452687023,medium,clean_peak_percentile,11,0.717948717948718,39,0.28205128205128205,0.001,non_overlap_only,0.0,33.41681505101966,input_specific_validation_background,284,0,1.0,389,0.0
39585,0.0008873821495413142,0.00040447496528524105,0.00012187433749020009,7.359434795407715e-05,26,27148,26,0.0006985773414891745,0.00342583651609506,interfered,default,0.0006568144499178982,0,1.0,139,0.0,0,1.0,567,0.0,0.037037037037037035,B_fixed_pfa_recalibrated,3.68337691996022e-05,severe,clean_peak_percentile,0,1.0,39,0.0,0.001,non_overlap_only,-10.0,94.52484365983439,input_specific_validation_background,1,0,1.0,389,0.0
39585,0.011502919115974279,0.009572371931710599,0.0005102725217887347,0.14892902705969246,419,24931,419,0.009698924084892728,0.012875952255697992,clean,default,0.010584817481369205,268,0.0,268,1.0,370,0.34744268077601415,567,0.6525573192239859,0.8411073189230186,A_clean_threshold,0.08169730008471766,,cfar_margin,49,0.0,49,1.0,0.01,non_overlap_only,,3.7472010503199518,clean_validation_background,2218,53,0.788,250,0.212
39585,0.015823505185257165,0.013590132956514123,0.0005705614287977027,0.14753715144431456,587,24940,587,0.01455106722526497,0.01447615100548794,interfered,default,0.014828849311607932,268,0.0,268,1.0,369,0.3492063492063492,567,0.6507936507936508,0.7900572246065808,A_clean_threshold,0.08136579616192124,light,cfar_margin,49,0.0,49,1.0,0.01,non_overlap_only,10.0,3.7472010503199518,clean_validation_background,2209,52,0.792,250,0.208
39585,0.023432617320839913,0.021529071899784508,0.0005246368342318317,0.14156476786956956,892,25013,892,0.022748625554982672,0.012964663514191222,interfered,default,0.02253378805102943,255,0.04850746268656714,268,0.9514925373134329,351,0.38095238095238093,567,0.6190476190476191,0.7054161162483488,A_clean_threshold,0.0786769310103503,medium,cfar_margin,49,0.0,49,1.0,0.01,non_overlap_only,0.0,3.7472010503199518,clean_validation_background,2136,47,0.812,250,0.188
39585,0.021595194970233354,0.01987699982309981,0.00042683793357509067,0.12702983225633643,821,25252,821,0.02088697189049673,0.009821557332886621,interfered,default,0.020740179360869016,247,0.07835820895522383,268,0.9216417910447762,313,0.4479717813051146,567,0.5520282186948854,0.6979396615158204,A_clean_threshold,0.06987366017164537,severe,cfar_margin,37,0.24489795918367352,49,0.7551020408163265,0.01,non_overlap_only,-10.0,3.7472010503199518,clean_validation_background,1897,29,0.884,250,0.116
39585,0.011502919115974279,0.009572371931710599,0.0005102725217887347,0.14892902705969246,419,24931,419,0.009698924084892728,0.012875952255697992,clean,default,0.010584817481369205,268,0.0,268,1.0,370,0.34744268077601415,567,0.6525573192239859,0.8411073189230186,B_fixed_pfa_recalibrated,0.08169730008471766,,cfar_margin,49,0.0,49,1.0,0.01,non_overlap_only,,3.7472010503199518,input_specific_validation_background,2218,53,0.788,250,0.212
39585,0.011881172719461356,0.009787414561612301,0.0004977596356142237,0.13536630717738937,428,25147,428,0.010307291683925952,0.012231316345625265,interfered,default,0.010812176329417708,267,0.003731343283582045,268,0.996268656716418,348,0.3862433862433863,567,0.6137566137566137,0.8238683127572016,B_fixed_pfa_recalibrated,0.0737412059376036,light,cfar_margin,49,0.0,49,1.0,0.01,non_overlap_only,10.0,4.198786302100765,input_specific_validation_background,2002,32,0.872,250,0.128
39585,0.011070477209120674,0.009719146795101618,0.00033798162975252503,0.08405756796217756,408,25940,408,0.011135009478703278,0.008725564702824857,interfered,default,0.01030693444486548,190,0.29104477611940294,268,0.7089552238805971,237,0.5820105820105821,567,0.41798941798941797,0.7476808905380334,B_fixed_pfa_recalibrated,0.04453202696231905,medium,cfar_margin,47,0.04081632653061229,49,0.9591836734693877,0.01,non_overlap_only,0.0,7.0157980853198465,input_specific_validation_background,1209,0,1.0,250,0.0
39585,0.010180595814776164,0.008968283346049932,0.00030230055603069087,0.02326583369237398,379,26825,379,0.010333906926188836,0.008713812599661438,interfered,default,0.009574333712264746,0,1.0,268,0.0,25,0.9559082892416226,567,0.04409171075837742,0.46088193456614507,B_fixed_pfa_recalibrated,0.011934141220671112,severe,cfar_margin,25,0.4897959183673469,49,0.5102040816326531,0.01,non_overlap_only,-10.0,25.261849165287238,input_specific_validation_background,324,0,1.0,250,0.0
39585,0.0015161259722557248,0.0008601010480192403,0.0001713662285532491,0.10368872463565999,46,25662,46,0.0010129854247137463,0.003915693240107431,clean,default,0.0011620563344701277,247,0.07835820895522383,268,0.9216417910447762,296,0.4779541446208113,567,0.5220458553791887,0.9699934768427919,A_clean_threshold,0.054771814799808465,,cfar_margin,49,0.0,49,1.0,0.001,non_overlap_only,,5.82605802809213,clean_validation_background,1487,0,1.0,250,0.0
