azimuth_deg,class_group,class_id,class_name,frame_id,frame_p70_db,global_target_id,neighbor_mean_db,neighbor_peak_db,projection_hit,radius_bins,range_bin,range_m,source_sequence,target_background_ratio_db,target_peak_db,valid_projection
10.371702657224757,pedestrian_like,0,person,d1a_000017,47.60905091370271,40,58.2926059363499,62.78114350900456,True,3,17,3.8326231226145886,2019_04_30_mlms000,9.445929525982478,67.73853546233238,True
16.94616099823654,cyclist_like,80,cyclist,d1a_000017,47.60905091370271,41,53.993967951117426,66.55483024266366,True,5,23,5.111966353566893,2019_04_30_mlms000,13.744567511214953,67.73853546233238,True
-32.94429934469113,vehicle_like,2,car,d1a_000017,47.60905091370271,42,49.57655360495297,53.29593841214573,True,11,16,3.6224991373359914,2019_04_30_mlms000,18.16198185737941,67.73853546233238,True
10.371702657224757,pedestrian_like,0,person,d1a_000018,47.22569628156021,43,56.53230445937746,61.365187694416825,True,3,17,3.8326231226145886,2019_04_30_mlms000,8.157833105019975,64.69013756439743,True
16.94616099823654,cyclist_like,80,cyclist,d1a_000018,47.22569628156021,44,53.55299951484911,63.50217143229217,True,5,23,5.111966353566893,2019_04_30_mlms000,11.13713804954832,64.69013756439743,True
-32.94429934469113,vehicle_like,2,car,d1a_000018,47.22569628156021,45,49.36210377935494,53.26457277920164,True,11,16,3.6224991373359914,2019_04_30_mlms000,15.328033785042493,64.69013756439743,True
12.334530591560465,pedestrian_like,0,person,d1a_000019,47.546783147241094,46,56.62157661495247,61.20290827858335,True,3,17,3.838606517995821,2019_04_30_mlms000,12.055004403506523,68.67658101845899,True
15.991527758517073,cyclist_like,80,cyclist,d1a_000019,47.546783147241094,47,55.24345993667947,64.78768783531409,True,5,23,5.118056271671893,2019_04_30_mlms000,13.433121081779518,68.67658101845899,True
-30.784146526326445,vehicle_like,2,car,d1a_000019,47.546783147241094,48,48.69366452346024,51.746240847696356,True,11,17,3.8295822226451803,2019_04_30_mlms000,19.982916494998747,68.67658101845899,True
12.334530591560465,pedestrian_like,0,person,d1a_000020,47.40849921269243,49,55.250946629171835,63.257093583671484,True,3,17,3.838606517995821,2019_04_30_mlms000,15.600691164545097,70.85163779371693,True
15.991527758517073,cyclist_like,80,cyclist,d1a_000020,47.40849921269243,50,55.00227479556562,63.23466893264582,True,5,23,5.118056271671893,2019_04_30_mlms000,15.849362998151314,70.85163779371693,True
-30.784146526326445,vehicle_like,2,car,d1a_000020,47.40849921269243,51,48.62418802608727,51.90303651641659,True,11,17,3.8295822226451803,2019_04_30_mlms000,22.227449767629665,70.85163779371693,True
10.393500345096294,pedestrian_like,0,person,d1a_000021,47.103399091967894,52,56.706547716988226,62.62567086221766,True,3,18,4.046393455906136,2019_04_30_mlms000,12.670097788219252,69.37664550520748,True
15.028505067927293,cyclist_like,80,cyclist,d1a_000021,47.103399091967894,53,55.19456471237814,69.37664550520748,True,5,24,5.322029688004379,2019_04_30_mlms000,7.431106149839522,62.62567086221766,True
-28.65567234508969,vehicle_like,2,car,d1a_000021,47.103399091967894,54,47.63385668818886,49.90694237102681,True,11,18,4.045503676923308,2019_04_30_mlms000,21.74278881701862,69.37664550520748,True
10.393500345096294,pedestrian_like,0,person,d1a_000022,46.88632323271696,55,53.14787282298995,61.06022867624752,True,3,18,4.046393455906136,2019_04_30_mlms000,18.09521891178295,71.2430917347729,True
15.028505067927293,cyclist_like,80,cyclist,d1a_000022,46.88632323271696,56,56.00534930899752,71.2430917347729,True,5,24,5.322029688004379,2019_04_30_mlms000,5.918976588946613,61.924325897944136,True
-24.69998628563352,vehicle_like,2,car,d1a_000022,46.88632323271696,57,47.461371813052665,50.15767351652829,True,11,19,4.259730038394452,2019_04_30_mlms000,23.78171992172024,71.2430917347729,True
10.393500345096294,pedestrian_like,0,person,d1a_000023,47.32328274000566,58,51.943147495200634,60.81124905893628,True,3,18,4.046393455906136,2019_04_30_mlms000,15.903986369187649,67.84713386438828,True
15.028505067927293,cyclist_like,80,cyclist,d1a_000023,47.32328274000566,59,56.13960167104335,67.84713386438828,True,5,24,5.322029688004379,2019_04_30_mlms000,8.215717262917451,64.3553189339608,True
-20.756479412754732,vehicle_like,2,car,d1a_000023,47.32328274000566,60,49.41476442343078,52.82320212864933,True,11,21,4.684015371452148,2019_04_30_mlms000,18.4323694409575,67.84713386438828,True
11.39317083605988,pedestrian_like,0,person,d1a_000024,47.54688753727631,61,52.908595501867424,62.03729724238493,True,3,18,4.049802464318476,2019_04_30_mlms000,18.19872612069959,71.10732162256701,True
15.028505067927293,cyclist_like,80,cyclist,d1a_000024,47.54688753727631,62,55.89500965480947,71.10732162256701,True,5,24,5.322029688004379,2019_04_30_mlms000,11.148153398519867,67.04316305332934,True
-18.82471001824007,vehicle_like,2,car,d1a_000024,47.54688753727631,63,49.03769249014711,52.86633965418142,True,11,23,5.113521291634562,2019_04_30_mlms000,22.069629132419905,71.10732162256701,True
11.39317083605988,pedestrian_like,0,person,d1a_000025,47.16482889579235,64,53.07888687867809,62.307405537918726,True,3,18,4.049802464318476,2019_04_30_mlms000,14.994592094983346,68.07347897366144,True
16.019268706189006,cyclist_like,80,cyclist,d1a_000025,47.16482889579235,65,53.7080228041398,68.07347897366144,True,5,24,5.326847097486468,2019_04_30_mlms000,13.736875452178793,67.4448982563186,True
-17.924910845955328,vehicle_like,2,car,d1a_000025,47.16482889579235,66,47.52305274227737,50.655183334915925,True,11,24,5.328648984498791,2019_04_30_mlms000,20.550426231384066,68.07347897366144,True
11.39317083605988,pedestrian_like,0,person,d1a_000026,47.3412028976097,67,52.93174583177411,61.13899025259706,True,3,18,4.049802464318476,2019_04_30_mlms000,15.777245050591347,68.70899088236546,True
16.019268706189006,cyclist_like,80,cyclist,d1a_000026,47.3412028976097,68,53.41694175941171,68.70899088236546,True,5,24,5.326847097486468,2019_04_30_mlms000,14.070633356994108,67.48757511640582,True
-17.924910845955328,vehicle_like,2,car,d1a_000026,47.3412028976097,69,47.631260005696355,50.875620533152734,True,11,24,5.328648984498791,2019_04_30_mlms000,21.0777308766691,68.70899088236546,True
11.39317083605988,pedestrian_like,0,person,d1a_000027,47.57128414628323,70,52.9995729759829,61.03971161987325,True,3,18,4.049802464318476,2019_04_30_mlms000,12.252047131956559,65.25162010793946,True
16.019268706189006,cyclist_like,80,cyclist,d1a_000027,47.57128414628323,71,51.51610386542908,65.02240082793892,True,5,24,5.326847097486468,2019_04_30_mlms000,13.735516242510379,65.25162010793946,True
-17.924910845955328,vehicle_like,2,car,d1a_000027,47.57128414628323,72,47.673069766153006,51.460688414989086,True,11,24,5.328648984498791,2019_04_30_mlms000,17.578550341786453,65.25162010793946,True
11.39317083605988,pedestrian_like,0,person,d1a_000028,47.55741729193003,73,53.504464252098515,63.38373581051443,True,3,18,4.049802464318476,2019_04_30_mlms000,12.839719720484197,66.34418397258271,True
16.019268706189006,cyclist_like,80,cyclist,d1a_000028,47.55741729193003,74,52.09421237625141,66.34418397258271,True,5,24,5.326847097486468,2019_04_30_mlms000,14.06034055762553,66.15455293387694,True
-16.041139535030702,vehicle_like,2,car,d1a_000028,47.55741729193003,75,46.66262656533987,47.54471649799942,True,11,26,5.754042057545287,2019_04_30_mlms000,19.681557407242842,66.34418397258271,True
12.252759515547396,pedestrian_like,0,person,d1a_000029,48.14379056316627,76,53.86492055430773,62.555452353382506,True,3,18,4.052307984346698,2019_04_30_mlms000,10.792419546382376,64.6573401006901,True
16.019268706189006,cyclist_like,80,cyclist,d1a_000029,48.14379056316627,77,52.21170457174491,64.6573401006901,True,5,24,5.326847097486468,2019_04_30_mlms000,11.122558022163147,63.33426259390806,True
-16.041139535030702,vehicle_like,2,car,d1a_000029,48.14379056316627,78,47.21970019476211,49.907618063513965,True,11,26,5.754042057545287,2019_04_30_mlms000,17.437639905927995,64.6573401006901,True
12.252759515547396,pedestrian_like,0,person,d1a_000030,48.489185095292314,79,53.25321473128011,65.15800456755167,True,3,18,4.052307984346698,2019_04_30_mlms000,12.956035191244382,66.20924992252449,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000030,48.489185095292314,80,53.98090335737095,66.20924992252449,True,5,25,5.539142532919693,2019_04_30_mlms000,11.177101210180723,65.15800456755167,True
-12.237203065512851,vehicle_like,2,car,d1a_000030,48.489185095292314,81,47.398242297391306,50.82733541091817,True,11,28,6.180428787713681,2019_04_30_mlms000,18.811007625133186,66.20924992252449,True
13.1558426189651,pedestrian_like,0,person,d1a_000031,48.227703885146646,82,50.50213960853183,59.60352508129395,True,3,19,4.261854056628406,2019_04_30_mlms000,14.81109382410127,65.3132334326331,True
17.87869659584134,cyclist_like,80,cyclist,d1a_000031,48.227703885146646,83,55.796606219293466,65.3132334326331,True,5,25,5.537409141466792,2019_04_30_mlms000,3.8069188620004866,59.60352508129395,True
-7.706340803454845,vehicle_like,2,car,d1a_000031,48.227703885146646,84,51.6760660591587,65.3132334326331,True,11,33,7.4573520769774575,2019_04_30_mlms000,7.9274590221352526,59.60352508129395,True
13.1558426189651,pedestrian_like,0,person,d1a_000032,48.313301774728934,85,49.58117095092548,55.32228308065175,True,3,19,4.261854056628406,2019_04_30_mlms000,21.336315897242017,70.9174868481675,True
17.87869659584134,cyclist_like,80,cyclist,d1a_000032,48.313301774728934,86,57.292472844028026,70.9174868481675,True,5,25,5.537409141466792,2019_04_30_mlms000,4.415375828193156,61.70784867222118,True
-7.706340803454845,vehicle_like,2,car,d1a_000032,48.313301774728934,87,52.58843754545562,70.9174868481675,True,11,33,7.4573520769774575,2019_04_30_mlms000,9.119411126765563,61.70784867222118,True
13.1558426189651,pedestrian_like,0,person,d1a_000033,48.242684418785025,88,50.15583512364179,58.67432566089328,True,3,19,4.261854056628406,2019_04_30_mlms000,14.654396407028656,64.81023153067045,True
17.87869659584134,cyclist_like,80,cyclist,d1a_000033,48.242684418785025,89,53.79415346946733,64.81023153067045,True,5,25,5.537409141466792,2019_04_30_mlms000,4.880172191425949,58.67432566089328,True
-4.950842665078472,vehicle_like,2,car,d1a_000033,48.242684418785025,90,48.94570646971617,57.72956111574608,True,11,35,7.87939718506435,2019_04_30_mlms000,14.066544474521052,63.01225094423722,True
13.1558426189651,pedestrian_like,0,person,d1a_000034,48.14832740471281,91,50.00299133735885,57.59527120267005,True,3,19,4.261854056628406,2019_04_30_mlms000,11.096449571275151,61.099440908634,True
17.87869659584134,cyclist_like,80,cyclist,d1a_000034,48.14832740471281,92,52.27855748902857,59.31411817266948,True,5,25,5.537409141466792,2019_04_30_mlms000,8.82088341960543,61.099440908634,True
-2.2852387311783975,vehicle_like,2,car,d1a_000034,48.14832740471281,93,51.11256367220301,57.59527120267005,True,11,38,8.526781338817127,2019_04_30_mlms000,8.825819893878652,59.93838356608166,True
13.1558426189651,pedestrian_like,0,person,d1a_000035,47.90411162508144,94,49.970087630896295,57.17926440768391,True,3,19,4.261854056628406,2019_04_30_mlms000,11.613362229508674,61.58344986040497,True
17.87869659584134,cyclist_like,80,cyclist,d1a_000035,47.90411162508144,95,50.944661283006155,59.40432432722491,True,5,25,5.537409141466792,2019_04_30_mlms000,10.638788577398813,61.58344986040497,True
-2.2852387311783975,vehicle_like,2,car,d1a_000035,47.90411162508144,96,50.86853413058677,57.17926440768391,True,11,38,8.526781338817127,2019_04_30_mlms000,9.308011779378887,60.176545909965654,True
13.1558426189651,pedestrian_like,0,person,d1a_000036,47.89024286643184,97,49.78327182813683,58.50188659104181,True,3,19,4.261854056628406,2019_04_30_mlms000,11.911635782030501,61.694907610167334,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000036,47.89024286643184,98,50.30004665407594,61.694907610167334,True,5,25,5.539142532919693,2019_04_30_mlms000,9.296655380672732,59.596702034748674,True
-2.2852387311783975,vehicle_like,2,car,d1a_000036,47.89024286643184,99,50.763167984149064,58.50188659104181,True,11,38,8.526781338817127,2019_04_30_mlms000,10.240729135293478,61.00389711944254,True
13.1558426189651,pedestrian_like,0,person,d1a_000037,48.043669641054336,100,49.821790079919566,58.05285066322311,True,3,19,4.261854056628406,2019_04_30_mlms000,14.019760305110616,63.84155038503018,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000037,48.043669641054336,101,49.39783016191657,63.84155038503018,True,5,25,5.539142532919693,2019_04_30_mlms000,10.944779474399638,60.34260963631621,True
-2.253098080266766,vehicle_like,2,car,d1a_000037,48.043669641054336,102,48.471065245956055,54.155715669371645,True,11,41,9.15707922866238,2019_04_30_mlms000,10.601996675729701,59.073061921685756,True
13.1558426189651,pedestrian_like,0,person,d1a_000038,48.406353996416826,103,49.221588444612074,56.819231007242095,True,3,19,4.261854056628406,2019_04_30_mlms000,10.838950270379485,60.06053871499156,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000038,48.406353996416826,104,49.114983424064945,60.06053871499156,True,5,25,5.539142532919693,2019_04_30_mlms000,8.612022383443694,57.72700580750864,True
-2.253098080266766,vehicle_like,2,car,d1a_000038,48.406353996416826,105,49.19612728304212,53.907797465594534,True,11,41,9.15707922866238,2019_04_30_mlms000,9.623461730049627,58.81958901309174,True
13.1558426189651,pedestrian_like,0,person,d1a_000039,48.21513107144818,106,49.088088512249314,58.39778264337781,True,3,19,4.261854056628406,2019_04_30_mlms000,17.133025298569137,66.22111381081845,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000039,48.21513107144818,107,49.820141450684815,66.22111381081845,True,5,25,5.539142532919693,2019_04_30_mlms000,13.272522990789717,63.09266444147453,True
-2.253098080266766,vehicle_like,2,car,d1a_000039,48.21513107144818,108,49.1971246418327,53.183561277083065,True,11,41,9.15707922866238,2019_04_30_mlms000,9.629862284225219,58.82698692605792,True
13.1558426189651,pedestrian_like,0,person,d1a_000040,47.858287489897265,109,47.30011287660221,51.95475530228836,True,3,19,4.261854056628406,2019_04_30_mlms000,17.98315305153689,65.2832659281391,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000040,47.858287489897265,110,49.28180181000039,65.2832659281391,True,5,25,5.539142532919693,2019_04_30_mlms000,12.445890729900626,61.727692539901014,True
-1.3452505062519988,vehicle_like,2,car,d1a_000040,47.858287489897265,111,44.96453463464016,47.86141501527712,True,11,46,10.222817615510902,2019_04_30_mlms000,13.948670502131314,58.913205136771474,True
13.1558426189651,pedestrian_like,0,person,d1a_000041,48.33071155396587,112,50.70745659567748,59.28425483031735,True,3,19,4.261854056628406,2019_04_30_mlms000,13.265427803139517,63.972884398816994,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000041,48.33071155396587,113,49.651459537684914,62.79323478097885,True,5,25,5.539142532919693,2019_04_30_mlms000,14.32142486113208,63.972884398816994,True
-0.43038273719166636,vehicle_like,2,car,d1a_000041,48.33071155396587,114,45.643454289924605,50.41841893766602,True,11,48,10.6503004652451,2019_04_30_mlms000,11.371067684030919,57.014521973955524,True
13.1558426189651,pedestrian_like,0,person,d1a_000042,48.07114090321144,115,50.97732210779158,61.57343453150624,True,3,19,4.261854056628406,2019_04_30_mlms000,10.715306406558824,61.6926285143504,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000042,48.07114090321144,116,49.11906479417092,60.008600868347784,True,5,25,5.539142532919693,2019_04_30_mlms000,12.573563720179486,61.6926285143504,True
1.3442391067902668,vehicle_like,2,car,d1a_000042,48.07114090321144,117,45.883091546386396,50.39515297047383,True,11,50,11.08305012169484,2019_04_30_mlms000,9.612492858605428,55.495584404991824,True
13.1558426189651,pedestrian_like,0,person,d1a_000043,47.649244054332286,118,49.58431850567973,60.93064665924162,True,3,19,4.261854056628406,2019_04_30_mlms000,13.129459275771339,62.71377778145107,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000043,47.649244054332286,119,48.90073399545945,57.52968367425633,True,5,25,5.539142532919693,2019_04_30_mlms000,13.813043785991624,62.71377778145107,True
1.3442391067902668,vehicle_like,2,car,d1a_000043,47.649244054332286,120,45.581761534300284,50.18571428428339,True,11,50,11.08305012169484,2019_04_30_mlms000,12.095843626198956,57.67760516049924,True
13.1558426189651,pedestrian_like,0,person,d1a_000044,47.7794767873336,121,47.82833251225186,55.19028849869974,True,3,19,4.261854056628406,2019_04_30_mlms000,13.722202995303903,61.550535507555765,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000044,47.7794767873336,122,48.394161317837415,56.21031490793981,True,5,25,5.539142532919693,2019_04_30_mlms000,13.156374189718349,61.550535507555765,True
1.3449581679197977,vehicle_like,2,car,d1a_000044,47.7794767873336,123,45.51048332489283,50.008918834263206,True,11,51,11.50316912854888,2019_04_30_mlms000,11.787198212144915,57.29768153703775,True
13.167251694877779,pedestrian_like,0,person,d1a_000045,47.67669208120684,124,49.24457324062863,55.95536077974636,True,3,20,4.4777226354476225,2019_04_30_mlms000,16.142123689863432,65.38669693049206,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000045,47.67669208120684,125,48.53342469302571,56.32470239095129,True,5,25,5.539142532919693,2019_04_30_mlms000,16.853272237466356,65.38669693049206,True
2.2422289424298647,vehicle_like,2,car,d1a_000045,47.67669208120684,126,44.93323825021087,48.83052616764461,True,11,57,12.779784818219749,2019_04_30_mlms000,11.107441162862578,56.04067941307345,True
13.167251694877779,pedestrian_like,0,person,d1a_000046,47.708959065655904,127,50.27823156441469,60.46173404894161,True,3,20,4.4777226354476225,2019_04_30_mlms000,11.452060740614279,61.73029230502897,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000046,47.708959065655904,128,48.17505820463995,54.639005398291616,True,5,25,5.539142532919693,2019_04_30_mlms000,13.555234100389015,61.73029230502897,True
3.167800773093035,vehicle_like,2,car,d1a_000046,47.708959065655904,129,44.26707836069171,46.4012611052237,True,11,59,13.210185464254467,2019_04_30_mlms000,13.617788599067708,57.88486695975942,True
13.167251694877779,pedestrian_like,0,person,d1a_000047,48.15929982381834,130,49.98211222730336,59.91094584995928,True,3,20,4.4777226354476225,2019_04_30_mlms000,8.506066864011203,58.488179091314564,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000047,48.15929982381834,131,48.327956235456895,56.220255689572845,True,5,25,5.539142532919693,2019_04_30_mlms000,11.582989614502388,59.91094584995928,True
3.167800773093035,vehicle_like,2,car,d1a_000047,48.15929982381834,132,44.199590517008346,46.7176344578066,True,11,59,13.210185464254467,2019_04_30_mlms000,13.339912942397305,57.53950345940565,True
13.167251694877779,pedestrian_like,0,person,d1a_000048,47.940675185674905,133,48.98126379735268,58.201874897884935,True,3,20,4.4777226354476225,2019_04_30_mlms000,16.598546614840302,65.57981041219298,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000048,47.940675185674905,134,46.50290412973178,52.7480470546302,True,5,25,5.539142532919693,2019_04_30_mlms000,19.076906282461202,65.57981041219298,True
3.1731494351209384,vehicle_like,2,car,d1a_000048,47.940675185674905,135,44.98635607414914,48.34504967615632,True,11,64,14.27188144569594,2019_04_30_mlms000,10.401997161326882,55.388353235476025,True
13.167251694877779,pedestrian_like,0,person,d1a_000049,47.83669312117072,136,47.98206759642285,56.02012384774537,True,3,20,4.4777226354476225,2019_04_30_mlms000,17.05612291670508,65.03819051312793,True
16.897395889133694,cyclist_like,80,cyclist,d1a_000049,47.83669312117072,137,46.7914697141852,52.77819573008963,True,5,25,5.539142532919693,2019_04_30_mlms000,18.246720798942732,65.03819051312793,True
3.1731494351209384,vehicle_like,2,car,d1a_000049,47.83669312117072,138,44.591236838291266,48.573637356721136,True,11,64,14.27188144569594,2019_04_30_mlms000,9.262723460352824,53.85396029864409,True
13.167251694877779,pedestrian_like,0,person,d1a_000050,47.46772223756058,139,48.13240809767009,56.06411006034233,True,3,20,4.4777226354476225,2019_04_30_mlms000,16.46221658103115,64.59462467870124,True
17.93070855633519,cyclist_like,80,cyclist,d1a_000050,47.46772223756058,140,49.72064400115933,64.59462467870124,True,5,26,5.749243428486917,2019_04_30_mlms000,6.343466059183001,56.06411006034233,True
