azimuth_deg,balanced_hit,balanced_threshold,cfar_margin_db,class_group,class_id,frame_id,frame_idx,hit_status,in_non_overlap,range_bin,range_m,row_type,source_sequence,split_cfar_margin,split_peak,target_id,target_peak_db,weak_weighted_hit,weak_weighted_threshold
4.0752558796333656,True,3.9346689482589885,10.417464422623175,pedestrian_like,0,d1a_000091,90,both_hit,False,35,7.879923857500147,weak_target_hit_status,2019_04_30_mlms000,mid,weak,239,57.025241567372035,True,3.8951532813354093
10.439093875962751,True,3.9346689482589885,9.451930588449644,cyclist_like,80,d1a_000091,90,both_hit,False,41,9.161642865774676,weak_target_hit_status,2019_04_30_mlms000,mid,weak,240,55.88545583384517,True,3.8951532813354093
4.070881474809886,True,3.9346689482589885,10.415665681283686,pedestrian_like,0,d1a_000092,91,both_hit,False,37,8.31096865593897,weak_target_hit_status,2019_04_30_mlms000,mid,weak,241,56.708123172245735,True,3.8951532813354093
12.249874938374758,False,3.9346689482589885,2.3848453209421026,cyclist_like,80,d1a_000092,91,both_miss,False,44,9.803203558021226,weak_target_hit_status,2019_04_30_mlms000,weak,weak,242,49.32220759560198,False,3.8951532813354093
11.343589673700658,False,3.9346689482589885,4.60972280031556,cyclist_like,80,d1a_000093,92,both_miss,False,45,10.015652749571542,weak_target_hit_status,2019_04_30_mlms000,weak,weak,244,54.73757334656944,False,3.8951532813354093
4.9924748919854025,True,3.9346689482589885,8.957067963293921,pedestrian_like,0,d1a_000096,95,both_hit,False,39,8.73313231320813,weak_target_hit_status,2019_04_30_mlms000,mid,weak,249,55.579041568077585,True,3.8951532813354093
14.142765826278925,False,3.9346689482589885,0.16665238590838824,cyclist_like,80,d1a_000096,95,both_miss,False,47,10.436325981876955,weak_target_hit_status,2019_04_30_mlms000,weak,weak,250,48.953903569082016,False,3.8951532813354093
4.9924748919854025,True,3.9346689482589885,10.401060791041676,pedestrian_like,0,d1a_000098,97,both_hit,False,39,8.73313231320813,weak_target_hit_status,2019_04_30_mlms000,mid,weak,253,56.93411574155651,True,3.8951532813354093
14.142765826278925,False,3.9346689482589885,0.13623127104195226,cyclist_like,80,d1a_000098,97,both_miss,False,47,10.436325981876955,weak_target_hit_status,2019_04_30_mlms000,weak,weak,254,48.809342960321075,False,3.8951532813354093
13.196116064986597,False,3.9346689482589885,2.8992327555192228,cyclist_like,80,d1a_000099,98,both_miss,True,50,11.082644088844502,weak_target_hit_status,2019_04_30_mlms000,weak,weak,256,51.79113773226865,False,3.8951532813354093
4.9453676135612925,True,3.9346689482589885,7.259106656018652,pedestrian_like,0,d1a_000101,100,both_hit,True,41,9.164114796312845,weak_target_hit_status,2019_04_30_mlms000,mid,weak,259,54.45698044737111,True,3.8951532813354093
13.196116064986597,False,3.9346689482589885,3.8280180028765534,cyclist_like,80,d1a_000101,100,both_miss,True,50,11.082644088844502,weak_target_hit_status,2019_04_30_mlms000,weak,weak,260,52.16044287316251,False,3.8951532813354093
4.956504778541402,True,3.9346689482589885,7.891980019997335,pedestrian_like,0,d1a_000104,103,both_hit,False,42,9.37505733315802,weak_target_hit_status,2019_04_30_mlms000,mid,weak,265,54.64831126135423,True,3.8951532813354093
13.211457894086829,False,3.9346689482589885,2.496085388542571,cyclist_like,80,d1a_000104,103,both_miss,False,50,11.288777613187355,weak_target_hit_status,2019_04_30_mlms000,weak,weak,266,49.87756948278278,False,3.8951532813354093
13.211457894086829,False,3.9346689482589885,2.8085893160508695,cyclist_like,80,d1a_000106,105,both_miss,False,50,11.288777613187355,weak_target_hit_status,2019_04_30_mlms000,weak,weak,270,50.873147087858655,False,3.8951532813354093
13.211457894086829,False,3.9346689482589885,0.17064778803856506,cyclist_like,80,d1a_000107,106,both_miss,False,50,11.288777613187355,weak_target_hit_status,2019_04_30_mlms000,weak,weak,272,48.46718176823768,False,3.8951532813354093
5.904178459041946,True,3.9346689482589885,8.300331674536363,pedestrian_like,0,d1a_000109,108,both_hit,True,45,10.013116398005169,weak_target_hit_status,2019_04_30_mlms000,mid,weak,275,55.032739229113126,True,3.8951532813354093
14.104888538332544,False,3.9346689482589885,2.052138848856818,cyclist_like,80,d1a_000109,108,both_miss,True,54,12.146192819151192,weak_target_hit_status,2019_04_30_mlms000,weak,weak,276,49.35914330966361,False,3.8951532813354093
5.904178459041946,True,3.9346689482589885,8.140792526364475,pedestrian_like,0,d1a_000110,109,both_hit,True,45,10.013116398005169,weak_target_hit_status,2019_04_30_mlms000,mid,weak,277,54.678591270399025,True,3.8951532813354093
14.104888538332544,False,3.9346689482589885,3.7793072364120994,cyclist_like,80,d1a_000110,109,both_miss,True,54,12.146192819151192,weak_target_hit_status,2019_04_30_mlms000,weak,weak,278,50.292365018462846,False,3.8951532813354093
5.894608147035544,True,3.9346689482589885,7.77022178823807,pedestrian_like,0,d1a_000111,110,both_hit,True,46,10.2240598589797,weak_target_hit_status,2019_04_30_mlms000,mid,weak,279,54.461015528772016,True,3.8951532813354093
13.196157187136642,False,3.9346689482589885,3.540465391734115,cyclist_like,80,d1a_000111,110,both_miss,True,56,12.571972796661628,weak_target_hit_status,2019_04_30_mlms000,weak,weak,280,50.26799533731922,False,3.8951532813354093
5.885424762747288,False,3.9346689482589885,4.909821116403195,pedestrian_like,0,d1a_000113,112,both_miss,True,47,10.435003593674514,weak_target_hit_status,2019_04_30_mlms000,weak,weak,283,51.91355782832541,False,3.8951532813354093
13.196157187136642,False,3.9346689482589885,5.019350919578419,cyclist_like,80,d1a_000113,112,both_miss,True,56,12.571972796661628,weak_target_hit_status,2019_04_30_mlms000,weak,weak,284,51.04982949268951,False,3.8951532813354093
5.885424762747288,True,3.9346689482589885,7.965472644128343,pedestrian_like,0,d1a_000114,113,both_hit,True,47,10.435003593674514,weak_target_hit_status,2019_04_30_mlms000,mid,weak,285,54.395416922155945,True,3.8951532813354093
13.212746878335242,False,3.9346689482589885,2.7348576011502734,cyclist_like,80,d1a_000114,113,both_miss,True,58,12.993975527143338,weak_target_hit_status,2019_04_30_mlms000,weak,weak,286,49.38476694287328,False,3.8951532813354093
6.791517324160331,True,3.9346689482589885,10.399797936382686,pedestrian_like,0,d1a_000116,115,both_hit,True,48,10.654764192604171,weak_target_hit_status,2019_04_30_mlms000,mid,weak,289,56.248510295068996,True,3.8951532813354093
13.176974735110159,False,3.9346689482589885,-0.2712103357232897,cyclist_like,80,d1a_000116,115,both_miss,True,60,13.423431007011583,weak_target_hit_status,2019_04_30_mlms000,weak,weak,290,46.907136051069386,False,3.8951532813354093
7.676660413150434,True,3.9346689482589885,9.94482310934993,pedestrian_like,0,d1a_000118,117,both_hit,True,50,11.079296006515937,weak_target_hit_status,2019_04_30_mlms000,mid,weak,293,55.343392725486936,True,3.8951532813354093
13.193128875942454,False,3.9346689482589885,-0.36069202021476454,cyclist_like,80,d1a_000118,117,both_miss,True,62,13.845432459840321,weak_target_hit_status,2019_04_30_mlms000,weak,weak,294,46.550082555986485,False,3.8951532813354093
6.791330292697191,True,3.9346689482589885,9.570829094149634,pedestrian_like,0,d1a_000119,118,both_hit,True,51,11.500695631134667,weak_target_hit_status,2019_04_30_mlms000,mid,weak,295,54.71398200422805,True,3.8951532813354093
13.19618959822981,False,3.9346689482589885,0.6351775032227553,cyclist_like,80,d1a_000119,118,both_miss,True,63,14.061301504483858,weak_target_hit_status,2019_04_30_mlms000,weak,weak,296,47.13107886202289,False,3.8951532813354093
-16.012247983748583,False,3.9346689482589885,3.318045538505387,cyclist_like,80,d1a_000119,118,both_miss,True,100,22.36780945913122,weak_target_hit_status,2019_04_30_mlms000,weak,weak,297,48.33350775202446,False,3.8951532813354093
6.791330292697191,True,3.9346689482589885,9.672842566554644,pedestrian_like,0,d1a_000120,119,both_hit,True,51,11.500695631134667,weak_target_hit_status,2019_04_30_mlms000,mid,weak,298,54.47789226847434,True,3.8951532813354093
13.19618959822981,False,3.9346689482589885,0.083879142883098,cyclist_like,80,d1a_000120,119,both_miss,True,63,14.061301504483858,weak_target_hit_status,2019_04_30_mlms000,weak,weak,299,46.485816273627535,False,3.8951532813354093
-16.012247983748583,False,3.9346689482589885,3.0563596924457546,cyclist_like,80,d1a_000120,119,both_miss,True,100,22.36780945913122,weak_target_hit_status,2019_04_30_mlms000,weak,weak,300,48.01936299607277,False,3.8951532813354093
6.791330292697191,True,3.9346689482589885,7.16979779902498,pedestrian_like,0,d1a_000125,124,both_hit,True,51,11.500695631134667,weak_target_hit_status,2019_04_30_mlms000,mid,weak,313,52.3775009834125,True,3.8951532813354093
13.211072415065189,False,3.9346689482589885,2.8537293332472764,cyclist_like,80,d1a_000125,124,both_miss,True,65,14.483304181021676,weak_target_hit_status,2019_04_30_mlms000,weak,weak,314,49.11799156996939,False,3.8951532813354093
-18.82471001824007,True,3.9346689482589885,6.753000151501885,cyclist_like,80,d1a_000125,124,both_hit,True,91,20.45408516653825,weak_target_hit_status,2019_04_30_mlms000,weak,weak,315,52.30474607569911,True,3.8951532813354093
6.791330292697191,True,3.9346689482589885,9.72652421424854,pedestrian_like,0,d1a_000126,125,both_hit,True,51,11.500695631134667,weak_target_hit_status,2019_04_30_mlms000,mid,weak,316,54.543445609900076,True,3.8951532813354093
13.211072415065189,False,3.9346689482589885,1.8743775365285456,cyclist_like,80,d1a_000126,125,both_miss,True,65,14.483304181021676,weak_target_hit_status,2019_04_30_mlms000,weak,weak,317,47.298266624597744,False,3.8951532813354093
-18.82471001824007,True,3.9346689482589885,7.626955465651786,cyclist_like,80,d1a_000126,125,both_hit,True,91,20.45408516653825,weak_target_hit_status,2019_04_30_mlms000,mid,weak,318,53.046425872301256,True,3.8951532813354093
7.701291151338813,True,3.9346689482589885,8.48203311634839,pedestrian_like,0,d1a_000127,126,both_hit,True,52,11.715673262770688,weak_target_hit_status,2019_04_30_mlms000,mid,weak,319,52.79694288793597,True,3.8951532813354093
14.130744090651698,False,3.9346689482589885,1.9922072875332384,cyclist_like,80,d1a_000127,126,both_miss,True,66,14.704954947227822,weak_target_hit_status,2019_04_30_mlms000,weak,weak,320,46.45608329393084,False,3.8951532813354093
-18.82471001824007,True,3.9346689482589885,6.580400263410038,cyclist_like,80,d1a_000127,126,both_hit,True,91,20.45408516653825,weak_target_hit_status,2019_04_30_mlms000,weak,weak,321,52.05856218553831,True,3.8951532813354093
7.701291151338813,True,3.9346689482589885,8.967576115159194,pedestrian_like,0,d1a_000129,128,both_hit,True,52,11.715673262770688,weak_target_hit_status,2019_04_30_mlms000,mid,weak,325,53.31118588528267,True,3.8951532813354093
14.130744090651698,False,3.9346689482589885,1.6225298576554819,cyclist_like,80,d1a_000129,128,both_miss,True,66,14.704954947227822,weak_target_hit_status,2019_04_30_mlms000,weak,weak,326,46.260305695331,False,3.8951532813354093
-18.836788347260622,True,3.9346689482589885,7.864850102862971,cyclist_like,80,d1a_000129,128,both_hit,True,87,19.38840117183467,weak_target_hit_status,2019_04_30_mlms000,mid,weak,327,53.135394381598786,True,3.8951532813354093
8.617061394323732,True,3.9346689482589885,9.20712097241619,pedestrian_like,0,d1a_000132,131,both_hit,True,54,12.147118999993372,weak_target_hit_status,2019_04_30_mlms000,mid,weak,334,53.672338925020114,True,3.8951532813354093
13.216324063790612,False,3.9346689482589885,2.0469405449574656,cyclist_like,80,d1a_000132,131,both_miss,True,67,14.915042742144589,weak_target_hit_status,2019_04_30_mlms000,weak,weak,335,46.34078514254035,False,3.8951532813354093
-20.76715347125489,False,3.9346689482589885,3.9678658541590117,cyclist_like,80,d1a_000132,131,both_miss,True,81,18.10638837537735,weak_target_hit_status,2019_04_30_mlms000,weak,weak,336,49.82470031087188,False,3.8951532813354093
13.193128875942454,True,3.9346689482589885,6.617888371276398,pedestrian_like,0,d1a_000140,139,both_hit,True,62,13.845432459840321,weak_target_hit_status,2019_04_30_mlms000,weak,weak,358,51.0480566713141,True,3.8951532813354093
-55.78212732623269,False,3.9346689482589885,4.790123885958229,cyclist_like,80,d1a_000140,139,both_miss,True,39,8.73135155631704,weak_target_hit_status,2019_04_30_mlms000,weak,weak,359,50.421991678374596,False,3.8951532813354093
14.115798789631784,False,3.9346689482589885,2.6622674836379225,cyclist_like,80,d1a_000140,139,both_miss,True,78,17.467432553183084,weak_target_hit_status,2019_04_30_mlms000,weak,weak,360,48.4022930690696,False,3.8951532813354093
13.19618959822981,True,3.9346689482589885,8.214122254191045,pedestrian_like,0,d1a_000142,141,both_hit,True,63,14.061301504483858,weak_target_hit_status,2019_04_30_mlms000,mid,weak,364,52.441123462447734,True,3.8951532813354093
12.2714930640306,False,3.9346689482589885,3.060285351820325,cyclist_like,80,d1a_000142,141,both_miss,True,81,18.113875896671036,weak_target_hit_status,2019_04_30_mlms000,weak,weak,365,48.58933828809593,False,3.8951532813354093
13.19618959822981,True,3.9346689482589885,6.9671700818491455,pedestrian_like,0,d1a_000144,143,both_hit,True,63,14.061301504483858,weak_target_hit_status,2019_04_30_mlms000,weak,weak,368,51.25564375652846,True,3.8951532813354093
12.2714930640306,False,3.9346689482589885,4.355352538934431,cyclist_like,80,d1a_000144,143,both_miss,True,81,18.113875896671036,weak_target_hit_status,2019_04_30_mlms000,weak,weak,369,49.97130535189679,False,3.8951532813354093
13.19618959822981,True,3.9346689482589885,6.2787609002316,pedestrian_like,0,d1a_000146,145,both_hit,True,63,14.061301504483858,weak_target_hit_status,2019_04_30_mlms000,weak,weak,372,51.06132379563384,True,3.8951532813354093
12.2714930640306,False,3.9346689482589885,3.2453521387522084,cyclist_like,80,d1a_000146,145,both_miss,True,81,18.113875896671036,weak_target_hit_status,2019_04_30_mlms000,weak,weak,373,49.073598537494405,False,3.8951532813354093
13.19915776502766,True,3.9346689482589885,8.225362932418891,pedestrian_like,0,d1a_000147,146,both_hit,True,64,14.277170588040194,weak_target_hit_status,2019_04_30_mlms000,mid,weak,374,52.720924442256354,True,3.8951532813354093
12.2714930640306,False,3.9346689482589885,4.079186482281466,cyclist_like,80,d1a_000147,146,both_miss,True,81,18.113875896671036,weak_target_hit_status,2019_04_30_mlms000,weak,weak,375,49.41689565821659,False,3.8951532813354093
13.19915776502766,True,3.9346689482589885,7.737349634497893,pedestrian_like,0,d1a_000149,148,both_hit,True,64,14.277170588040194,weak_target_hit_status,2019_04_30_mlms000,mid,weak,378,52.566576919116024,True,3.8951532813354093
12.2714930640306,False,3.9346689482589885,3.2366970926616725,cyclist_like,80,d1a_000149,148,both_miss,True,81,18.113875896671036,weak_target_hit_status,2019_04_30_mlms000,weak,weak,379,48.782741901052866,False,3.8951532813354093
13.19915776502766,False,3.9346689482589885,3.7126358223273814,pedestrian_like,0,d1a_000150,149,both_miss,True,64,14.277170588040194,weak_target_hit_status,2019_04_30_mlms000,weak,weak,380,48.69117147079207,False,3.8951532813354093
12.2714930640306,False,3.9346689482589885,3.999024729546303,cyclist_like,80,d1a_000150,149,both_miss,True,81,18.113875896671036,weak_target_hit_status,2019_04_30_mlms000,weak,weak,381,49.76460266157602,False,3.8951532813354093
14.130744090651698,False,3.9346689482589885,5.66776606333729,pedestrian_like,0,d1a_000154,153,both_miss,True,66,14.704954947227822,weak_target_hit_status,2019_04_30_mlms000,weak,weak,388,50.22756740653633,False,3.8951532813354093
12.286845020261556,True,3.9346689482589885,7.218888299503837,cyclist_like,80,d1a_000154,153,both_hit,True,84,18.749466659081268,weak_target_hit_status,2019_04_30_mlms000,mid,weak,389,52.39217852464768,True,3.8951532813354093
15.053838935567555,True,3.9346689482589885,6.549620111954281,pedestrian_like,0,d1a_000161,160,both_hit,True,71,15.978341591041293,weak_target_hit_status,2019_04_30_mlms000,weak,weak,402,51.297152287102094,True,3.8951532813354093
11.358870681310576,True,3.9346689482589885,7.268948480160471,cyclist_like,80,d1a_000161,160,both_hit,True,92,20.664764697426392,weak_target_hit_status,2019_04_30_mlms000,mid,weak,403,52.629880142743566,True,3.8951532813354093
14.112479675984465,False,3.9346689482589885,3.548236308144816,pedestrian_like,0,d1a_000163,162,both_miss,True,73,16.405124199468897,weak_target_hit_status,2019_04_30_mlms000,weak,weak,407,47.934938369535516,False,3.8951532813354093
-20.74974422750721,False,3.9346689482589885,2.865181408762184,cyclist_like,80,d1a_000163,162,both_miss,False,99,22.157186193197003,weak_target_hit_status,2019_04_30_mlms000,weak,weak,408,48.748766953486786,False,3.8951532813354093
12.278765370963017,True,3.9346689482589885,6.898097877552679,cyclist_like,80,d1a_000163,162,both_hit,False,93,20.877586067359413,weak_target_hit_status,2019_04_30_mlms000,weak,weak,409,52.6229799388713,True,3.8951532813354093
12.26198669707871,False,3.9346689482589885,2.4983312614165305,pedestrian_like,0,d1a_000168,167,both_miss,True,78,17.468514533296755,weak_target_hit_status,2019_04_30_mlms000,weak,weak,422,47.93322332385714,False,3.8951532813354093
-22.69907261089815,True,3.9346689482589885,7.377133154628702,cyclist_like,80,d1a_000168,167,both_hit,False,90,20.031557602942414,weak_target_hit_status,2019_04_30_mlms000,mid,weak,423,53.05096817012421,True,3.8951532813354093
12.288070556429707,False,3.9346689482589885,2.911037793722912,cyclist_like,80,d1a_000168,167,both_miss,False,98,21.942709495411002,weak_target_hit_status,2019_04_30_mlms000,weak,weak,424,48.70088941792321,False,3.8951532813354093
12.26198669707871,False,3.9346689482589885,5.0922803711817055,pedestrian_like,0,d1a_000169,168,both_miss,True,78,17.468514533296755,weak_target_hit_status,2019_04_30_mlms000,weak,weak,425,50.88665043325741,False,3.8951532813354093
-22.69907261089815,False,3.9346689482589885,6.055714398382767,cyclist_like,80,d1a_000169,168,both_miss,False,90,20.031557602942414,weak_target_hit_status,2019_04_30_mlms000,weak,weak,426,52.337869608841956,False,3.8951532813354093
12.27356310914857,False,3.9346689482589885,2.9700258369285066,cyclist_like,80,d1a_000169,168,both_miss,False,99,22.156412164427703,weak_target_hit_status,2019_04_30_mlms000,weak,weak,427,48.56237545089055,False,3.8951532813354093
12.26198669707871,False,3.9346689482589885,3.7625773579403257,pedestrian_like,0,d1a_000170,169,both_miss,True,78,17.468514533296755,weak_target_hit_status,2019_04_30_mlms000,weak,weak,428,49.84373428888419,False,3.8951532813354093
-22.69907261089815,True,3.9346689482589885,6.786256711345587,cyclist_like,80,d1a_000170,169,both_hit,False,90,20.031557602942414,weak_target_hit_status,2019_04_30_mlms000,weak,weak,429,52.91497309032583,True,3.8951532813354093
12.27356310914857,False,3.9346689482589885,2.1456877887523476,cyclist_like,80,d1a_000170,169,both_miss,False,99,22.156412164427703,weak_target_hit_status,2019_04_30_mlms000,weak,weak,430,48.13683557212228,False,3.8951532813354093
12.26198669707871,False,3.9346689482589885,2.419552697317715,pedestrian_like,0,d1a_000171,170,both_miss,True,78,17.468514533296755,weak_target_hit_status,2019_04_30_mlms000,weak,weak,431,48.119404366619634,False,3.8951532813354093
-22.690325447466073,True,3.9346689482589885,6.3844153033134425,cyclist_like,80,d1a_000171,170,both_hit,True,87,19.390783893386054,weak_target_hit_status,2019_04_30_mlms000,weak,weak,432,52.216099594292544,True,3.8951532813354093
12.27356310914857,False,3.9346689482589885,3.4747812182644227,cyclist_like,80,d1a_000171,170,both_miss,True,99,22.156412164427703,weak_target_hit_status,2019_04_30_mlms000,weak,weak,433,49.35531925504911,False,3.8951532813354093
12.275785793778926,False,3.9346689482589885,1.7136907855774082,pedestrian_like,0,d1a_000172,171,both_miss,False,79,17.68434335789712,weak_target_hit_status,2019_04_30_mlms000,weak,weak,434,47.67775758352687,False,3.8951532813354093
-22.690325447466073,True,3.9346689482589885,6.854195398397671,cyclist_like,80,d1a_000172,171,both_hit,False,87,19.390783893386054,weak_target_hit_status,2019_04_30_mlms000,weak,weak,435,52.252992764116435,True,3.8951532813354093
12.270162620063743,False,3.9346689482589885,3.1119466029004124,cyclist_like,80,d1a_000172,171,both_miss,True,101,22.58594474446442,weak_target_hit_status,2019_04_30_mlms000,weak,weak,436,48.47285728136893,False,3.8951532813354093
12.275785793778926,False,3.9346689482589885,2.2947684922282097,pedestrian_like,0,d1a_000175,174,both_miss,False,79,17.68434335789712,weak_target_hit_status,2019_04_30_mlms000,weak,weak,443,47.86816550048927,False,3.8951532813354093
-25.666638526273417,True,3.9346689482589885,7.084613906688444,cyclist_like,80,d1a_000175,174,both_hit,False,83,18.539282618267624,weak_target_hit_status,2019_04_30_mlms000,weak,weak,444,52.59625523450072,True,3.8951532813354093
12.270162620063743,False,3.9346689482589885,2.940637905543016,cyclist_like,80,d1a_000175,174,both_miss,True,101,22.58594474446442,weak_target_hit_status,2019_04_30_mlms000,weak,weak,445,48.02803367548856,False,3.8951532813354093
8.609894633102641,False,3.9346689482589885,2.9596362403132925,pedestrian_like,0,d1a_000177,176,both_miss,False,80,17.901742931904703,weak_target_hit_status,2019_04_30_mlms000,weak,weak,449,49.20037459959297,False,3.8951532813354093
-26.678255829993198,False,3.9346689482589885,2.9596362403132925,cyclist_like,80,d1a_000177,176,both_miss,False,81,18.107713825880946,weak_target_hit_status,2019_04_30_mlms000,weak,weak,450,49.20037459959297,False,3.8951532813354093
8.604275837326176,False,3.9346689482589885,3.447394466777695,pedestrian_like,0,d1a_000179,178,both_miss,False,81,18.1138676157247,weak_target_hit_status,2019_04_30_mlms000,weak,weak,453,49.297609752066485,False,3.8951532813354093
-31.839413530134298,False,3.9346689482589885,3.040000497579656,cyclist_like,80,d1a_000179,178,both_miss,False,75,16.832836956377854,weak_target_hit_status,2019_04_30_mlms000,weak,weak,454,48.74459346838991,False,3.8951532813354093
6.776370889554567,False,3.9346689482589885,4.612532297461581,cyclist_like,80,d1a_000179,178,both_miss,True,106,23.645179212685196,weak_target_hit_status,2019_04_30_mlms000,weak,weak,455,50.18010915870373,False,3.8951532813354093
8.604275837326176,False,3.9346689482589885,2.416353291754693,pedestrian_like,0,d1a_000180,179,both_miss,False,81,18.1138676157247,weak_target_hit_status,2019_04_30_mlms000,weak,weak,456,48.37771193280255,False,3.8951532813354093
-31.839413530134298,False,3.9346689482589885,3.04251733950872,cyclist_like,80,d1a_000180,179,both_miss,False,75,16.832836956377854,weak_target_hit_status,2019_04_30_mlms000,weak,weak,457,48.65384476134964,False,3.8951532813354093
6.776370889554567,False,3.9346689482589885,3.1001033675311183,cyclist_like,80,d1a_000180,179,both_miss,True,106,23.645179212685196,weak_target_hit_status,2019_04_30_mlms000,weak,weak,458,48.47746898196972,False,3.8951532813354093
7.704624057975988,False,3.9346689482589885,3.6577964066771647,pedestrian_like,0,d1a_000184,183,both_miss,True,80,17.901608866244395,weak_target_hit_status,2019_04_30_mlms000,weak,weak,468,49.59208321705867,False,3.8951532813354093
-13.192487367240213,False,3.9346689482589885,6.073697986533748,cyclist_like,80,d1a_000184,183,weak_only_gain,True,104,23.22287880517831,weak_target_hit_status,2019_04_30_mlms000,weak,weak,469,51.17512518671897,True,3.8951532813354093
-33.98244183244133,False,3.9346689482589885,1.9726955642205681,cyclist_like,80,d1a_000184,183,both_miss,True,70,15.762011292979079,weak_target_hit_status,2019_04_30_mlms000,weak,weak,470,46.94272304291441,False,3.8951532813354093
7.704624057975988,False,3.9346689482589885,5.579385663297506,pedestrian_like,0,d1a_000187,186,both_miss,True,80,17.901608866244395,weak_target_hit_status,2019_04_30_mlms000,weak,weak,477,50.78852209442125,False,3.8951532813354093
-13.200145507869143,False,3.9346689482589885,4.0898615554137,cyclist_like,80,d1a_000187,186,both_miss,True,98,21.939683224695838,weak_target_hit_status,2019_04_30_mlms000,weak,weak,478,50.110030803466266,False,3.8951532813354093
-37.31809538374855,False,3.9346689482589885,2.104663879849729,cyclist_like,80,d1a_000187,186,both_miss,True,69,15.340469353966977,weak_target_hit_status,2019_04_30_mlms000,weak,weak,479,46.686545578871005,False,3.8951532813354093
5.880270899607539,False,3.9346689482589885,5.229288405938293,pedestrian_like,0,d1a_000191,190,both_miss,False,78,17.471934638156128,weak_target_hit_status,2019_04_30_mlms000,weak,weak,489,50.42249453542446,False,3.8951532813354093
-20.743359118458756,False,3.9346689482589885,5.229288405938293,cyclist_like,80,d1a_000191,190,both_miss,False,80,17.90036871128637,weak_target_hit_status,2019_04_30_mlms000,weak,weak,490,50.42249453542446,False,3.8951532813354093
-43.24159779116954,False,3.9346689482589885,0.01702632502548489,cyclist_like,80,d1a_000191,190,both_miss,True,63,14.056831079585471,weak_target_hit_status,2019_04_30_mlms000,weak,weak,491,44.59850053636062,False,3.8951532813354093
4.953919125031996,True,3.9346689482589885,7.850035261372346,pedestrian_like,0,d1a_000192,191,both_hit,False,77,17.2544544973175,weak_target_hit_status,2019_04_30_mlms000,mid,weak,492,53.67420294580526,True,3.8951532813354093
-21.734425397978452,True,3.9346689482589885,7.850035261372346,cyclist_like,80,d1a_000192,191,both_hit,False,78,17.472086309310633,weak_target_hit_status,2019_04_30_mlms000,mid,weak,493,53.67420294580526,True,3.8951532813354093
-43.24159779116954,False,3.9346689482589885,0.05125343419130082,cyclist_like,80,d1a_000192,191,both_miss,True,63,14.056831079585471,weak_target_hit_status,2019_04_30_mlms000,weak,weak,494,44.50314603810017,False,3.8951532813354093
4.953919125031996,False,3.9346689482589885,4.728546516111989,pedestrian_like,0,d1a_000193,192,both_miss,False,77,17.2544544973175,weak_target_hit_status,2019_04_30_mlms000,weak,weak,495,50.62148303676569,False,3.8951532813354093
