azimuth_deg,balanced_hit,balanced_threshold,both_weak_n,cfar_margin_db,cfar_margin_only_n,cfar_margin_weak,cfar_margin_weak_n,class_group,class_id,clean_peak_only_n,clean_peak_weak,clean_peak_weak_n,frame_id,frame_idx,hit_status,in_non_overlap,range_bin,range_m,row_type,source_sequence,split_cfar_margin,split_peak,target_id,target_peak_db,weak_definition_jaccard,weak_weighted_hit,weak_weighted_threshold
,,,,9.879331998854084,,False,,pedestrian_like,,,True,,,96,,False,39,,weak_target_definition_membership,2019_04_30_mlms000,,,251,56.50247972150224,,,
,,,,0.060377697181291226,,True,,cyclist_like,,,True,,,96,,False,47,,weak_target_definition_membership,2019_04_30_mlms000,,,252,48.95252106962122,,,
,,,,10.401060791041676,,False,,pedestrian_like,,,True,,,97,,False,39,,weak_target_definition_membership,2019_04_30_mlms000,,,253,56.93411574155651,,,
,,,,0.13623127104195226,,True,,cyclist_like,,,True,,,97,,False,47,,weak_target_definition_membership,2019_04_30_mlms000,,,254,48.809342960321075,,,
,,,,2.8992327555192228,,True,,cyclist_like,,,True,,,98,,True,50,,weak_target_definition_membership,2019_04_30_mlms000,,,256,51.79113773226865,,,
,,,,2.2778511862173474,,True,,cyclist_like,,,True,,,99,,True,50,,weak_target_definition_membership,2019_04_30_mlms000,,,258,48.26655867733622,,,
,,,,7.259106656018652,,False,,pedestrian_like,,,True,,,100,,True,41,,weak_target_definition_membership,2019_04_30_mlms000,,,259,54.45698044737111,,,
,,,,3.8280180028765534,,True,,cyclist_like,,,True,,,100,,True,50,,weak_target_definition_membership,2019_04_30_mlms000,,,260,52.16044287316251,,,
,,,,8.494946321355824,,False,,pedestrian_like,,,True,,,101,,False,42,,weak_target_definition_membership,2019_04_30_mlms000,,,261,55.056530129159825,,,
,,,,1.1021465198443599,,True,,cyclist_like,,,True,,,101,,False,50,,weak_target_definition_membership,2019_04_30_mlms000,,,262,49.035517950082124,,,
,,,,6.590285889922666,,True,,pedestrian_like,,,True,,,102,,False,42,,weak_target_definition_membership,2019_04_30_mlms000,,,263,53.38416458476858,,,
,,,,3.6178547492820448,,True,,cyclist_like,,,True,,,102,,False,50,,weak_target_definition_membership,2019_04_30_mlms000,,,264,50.68717821090399,,,
,,,,7.891980019997335,,False,,pedestrian_like,,,True,,,103,,False,42,,weak_target_definition_membership,2019_04_30_mlms000,,,265,54.64831126135423,,,
,,,,2.496085388542571,,True,,cyclist_like,,,True,,,103,,False,50,,weak_target_definition_membership,2019_04_30_mlms000,,,266,49.87756948278278,,,
,,,,9.965490232855931,,False,,pedestrian_like,,,True,,,104,,False,42,,weak_target_definition_membership,2019_04_30_mlms000,,,267,57.1227659911182,,,
,,,,3.6249960675076345,,True,,cyclist_like,,,True,,,104,,False,50,,weak_target_definition_membership,2019_04_30_mlms000,,,268,51.73709812584913,,,
,,,,2.8085893160508695,,True,,cyclist_like,,,True,,,105,,False,50,,weak_target_definition_membership,2019_04_30_mlms000,,,270,50.873147087858655,,,
,,,,0.17064778803856506,,True,,cyclist_like,,,True,,,106,,False,50,,weak_target_definition_membership,2019_04_30_mlms000,,,272,48.46718176823768,,,
,,,,-0.055948290263627035,,True,,cyclist_like,,,True,,,107,,False,50,,weak_target_definition_membership,2019_04_30_mlms000,,,274,48.08501796026882,,,
,,,,8.300331674536363,,False,,pedestrian_like,,,True,,,108,,True,45,,weak_target_definition_membership,2019_04_30_mlms000,,,275,55.032739229113126,,,
,,,,2.052138848856818,,True,,cyclist_like,,,True,,,108,,True,54,,weak_target_definition_membership,2019_04_30_mlms000,,,276,49.35914330966361,,,
,,,,8.140792526364475,,False,,pedestrian_like,,,True,,,109,,True,45,,weak_target_definition_membership,2019_04_30_mlms000,,,277,54.678591270399025,,,
,,,,3.7793072364120994,,True,,cyclist_like,,,True,,,109,,True,54,,weak_target_definition_membership,2019_04_30_mlms000,,,278,50.292365018462846,,,
,,,,7.77022178823807,,False,,pedestrian_like,,,True,,,110,,True,46,,weak_target_definition_membership,2019_04_30_mlms000,,,279,54.461015528772016,,,
,,,,3.540465391734115,,True,,cyclist_like,,,True,,,110,,True,56,,weak_target_definition_membership,2019_04_30_mlms000,,,280,50.26799533731922,,,
,,,,7.070068173706494,,True,,pedestrian_like,,,True,,,111,,True,46,,weak_target_definition_membership,2019_04_30_mlms000,,,281,53.82570829951127,,,
,,,,3.262944769458616,,True,,cyclist_like,,,True,,,111,,True,56,,weak_target_definition_membership,2019_04_30_mlms000,,,282,49.263659701796456,,,
,,,,4.909821116403195,,True,,pedestrian_like,,,True,,,112,,True,47,,weak_target_definition_membership,2019_04_30_mlms000,,,283,51.91355782832541,,,
,,,,5.019350919578419,,True,,cyclist_like,,,True,,,112,,True,56,,weak_target_definition_membership,2019_04_30_mlms000,,,284,51.04982949268951,,,
,,,,7.965472644128343,,False,,pedestrian_like,,,True,,,113,,True,47,,weak_target_definition_membership,2019_04_30_mlms000,,,285,54.395416922155945,,,
,,,,2.7348576011502734,,True,,cyclist_like,,,True,,,113,,True,58,,weak_target_definition_membership,2019_04_30_mlms000,,,286,49.38476694287328,,,
,,,,7.56358701801802,,False,,pedestrian_like,,,True,,,114,,True,48,,weak_target_definition_membership,2019_04_30_mlms000,,,287,53.77177262626742,,,
,,,,1.8220179199779616,,True,,cyclist_like,,,True,,,114,,True,58,,weak_target_definition_membership,2019_04_30_mlms000,,,288,48.44545014925352,,,
,,,,10.399797936382686,,False,,pedestrian_like,,,True,,,115,,True,48,,weak_target_definition_membership,2019_04_30_mlms000,,,289,56.248510295068996,,,
,,,,-0.2712103357232897,,True,,cyclist_like,,,True,,,115,,True,60,,weak_target_definition_membership,2019_04_30_mlms000,,,290,46.907136051069386,,,
,,,,9.510381138816967,,False,,pedestrian_like,,,True,,,116,,True,50,,weak_target_definition_membership,2019_04_30_mlms000,,,291,55.181853611239795,,,
,,,,1.9126412702981612,,True,,cyclist_like,,,True,,,116,,True,62,,weak_target_definition_membership,2019_04_30_mlms000,,,292,49.0485419524463,,,
,,,,9.94482310934993,,False,,pedestrian_like,,,True,,,117,,True,50,,weak_target_definition_membership,2019_04_30_mlms000,,,293,55.343392725486936,,,
,,,,-0.36069202021476454,,True,,cyclist_like,,,True,,,117,,True,62,,weak_target_definition_membership,2019_04_30_mlms000,,,294,46.550082555986485,,,
,,,,9.570829094149634,,False,,pedestrian_like,,,True,,,118,,True,51,,weak_target_definition_membership,2019_04_30_mlms000,,,295,54.71398200422805,,,
,,,,0.6351775032227553,,True,,cyclist_like,,,True,,,118,,True,63,,weak_target_definition_membership,2019_04_30_mlms000,,,296,47.13107886202289,,,
,,,,3.318045538505387,,True,,cyclist_like,,,True,,,118,,True,100,,weak_target_definition_membership,2019_04_30_mlms000,,,297,48.33350775202446,,,
,,,,9.672842566554644,,False,,pedestrian_like,,,True,,,119,,True,51,,weak_target_definition_membership,2019_04_30_mlms000,,,298,54.47789226847434,,,
,,,,0.083879142883098,,True,,cyclist_like,,,True,,,119,,True,63,,weak_target_definition_membership,2019_04_30_mlms000,,,299,46.485816273627535,,,
,,,,3.0563596924457546,,True,,cyclist_like,,,True,,,119,,True,100,,weak_target_definition_membership,2019_04_30_mlms000,,,300,48.01936299607277,,,
,,,,10.273068307343003,,False,,pedestrian_like,,,True,,,120,,True,51,,weak_target_definition_membership,2019_04_30_mlms000,,,301,55.045496841842294,,,
,,,,0.5828730404728953,,True,,cyclist_like,,,True,,,120,,True,63,,weak_target_definition_membership,2019_04_30_mlms000,,,302,45.934740750484465,,,
,,,,2.1858705299754444,,True,,cyclist_like,,,True,,,120,,True,95,,weak_target_definition_membership,2019_04_30_mlms000,,,303,48.3423058888716,,,
,,,,7.862112620701788,,False,,pedestrian_like,,,True,,,121,,True,51,,weak_target_definition_membership,2019_04_30_mlms000,,,304,52.57727631953584,,,
,,,,1.2314881439848975,,True,,cyclist_like,,,True,,,121,,True,63,,weak_target_definition_membership,2019_04_30_mlms000,,,305,46.4049400269953,,,
,,,,2.4964998188806113,,True,,cyclist_like,,,True,,,121,,True,95,,weak_target_definition_membership,2019_04_30_mlms000,,,306,48.50264172324749,,,
,,,,7.003930829881756,,True,,pedestrian_like,,,True,,,122,,True,51,,weak_target_definition_membership,2019_04_30_mlms000,,,307,51.80119007626482,,,
,,,,1.3293742721983266,,True,,cyclist_like,,,True,,,122,,True,63,,weak_target_definition_membership,2019_04_30_mlms000,,,308,47.09126203541595,,,
,,,,4.943105000557464,,True,,cyclist_like,,,True,,,122,,True,94,,weak_target_definition_membership,2019_04_30_mlms000,,,309,50.19022329545234,,,
,,,,6.922899011702039,,True,,pedestrian_like,,,True,,,123,,True,51,,weak_target_definition_membership,2019_04_30_mlms000,,,310,51.79027159278084,,,
,,,,1.8990350116561474,,True,,cyclist_like,,,True,,,123,,True,63,,weak_target_definition_membership,2019_04_30_mlms000,,,311,47.53983779407173,,,
,,,,6.8854536727038465,,True,,cyclist_like,,,True,,,123,,True,93,,weak_target_definition_membership,2019_04_30_mlms000,,,312,52.45729234417616,,,
,,,,7.16979779902498,,False,,pedestrian_like,,,True,,,124,,True,51,,weak_target_definition_membership,2019_04_30_mlms000,,,313,52.3775009834125,,,
,,,,2.8537293332472764,,True,,cyclist_like,,,True,,,124,,True,65,,weak_target_definition_membership,2019_04_30_mlms000,,,314,49.11799156996939,,,
,,,,6.753000151501885,,True,,cyclist_like,,,True,,,124,,True,91,,weak_target_definition_membership,2019_04_30_mlms000,,,315,52.30474607569911,,,
,,,,9.72652421424854,,False,,pedestrian_like,,,True,,,125,,True,51,,weak_target_definition_membership,2019_04_30_mlms000,,,316,54.543445609900076,,,
,,,,1.8743775365285456,,True,,cyclist_like,,,True,,,125,,True,65,,weak_target_definition_membership,2019_04_30_mlms000,,,317,47.298266624597744,,,
,,,,7.626955465651786,,False,,cyclist_like,,,True,,,125,,True,91,,weak_target_definition_membership,2019_04_30_mlms000,,,318,53.046425872301256,,,
,,,,8.48203311634839,,False,,pedestrian_like,,,True,,,126,,True,52,,weak_target_definition_membership,2019_04_30_mlms000,,,319,52.79694288793597,,,
,,,,1.9922072875332384,,True,,cyclist_like,,,True,,,126,,True,66,,weak_target_definition_membership,2019_04_30_mlms000,,,320,46.45608329393084,,,
,,,,6.580400263410038,,True,,cyclist_like,,,True,,,126,,True,91,,weak_target_definition_membership,2019_04_30_mlms000,,,321,52.05856218553831,,,
,,,,6.172931710481393,,True,,pedestrian_like,,,True,,,127,,True,52,,weak_target_definition_membership,2019_04_30_mlms000,,,322,50.57173621205326,,,
,,,,2.0512178935357213,,True,,cyclist_like,,,True,,,127,,True,66,,weak_target_definition_membership,2019_04_30_mlms000,,,323,47.22767990032709,,,
,,,,6.911045010488827,,True,,cyclist_like,,,True,,,127,,True,89,,weak_target_definition_membership,2019_04_30_mlms000,,,324,52.22853629184342,,,
,,,,8.967576115159194,,False,,pedestrian_like,,,True,,,128,,True,52,,weak_target_definition_membership,2019_04_30_mlms000,,,325,53.31118588528267,,,
,,,,1.6225298576554819,,True,,cyclist_like,,,True,,,128,,True,66,,weak_target_definition_membership,2019_04_30_mlms000,,,326,46.260305695331,,,
,,,,7.864850102862971,,False,,cyclist_like,,,True,,,128,,True,87,,weak_target_definition_membership,2019_04_30_mlms000,,,327,53.135394381598786,,,
,,,,8.77224555157367,,False,,pedestrian_like,,,True,,,129,,True,52,,weak_target_definition_membership,2019_04_30_mlms000,,,328,53.01538065268505,,,
,,,,1.343254935295638,,True,,cyclist_like,,,True,,,129,,True,66,,weak_target_definition_membership,2019_04_30_mlms000,,,329,45.81565360884699,,,
,,,,7.016763447888181,,True,,cyclist_like,,,True,,,129,,True,85,,weak_target_definition_membership,2019_04_30_mlms000,,,330,52.55802012716491,,,
,,,,10.148427071785166,,False,,pedestrian_like,,,True,,,130,,True,52,,weak_target_definition_membership,2019_04_30_mlms000,,,331,54.22874028638486,,,
,,,,1.2345263248672718,,True,,cyclist_like,,,True,,,130,,True,66,,weak_target_definition_membership,2019_04_30_mlms000,,,332,45.719452414915274,,,
,,,,7.109544015340728,,False,,cyclist_like,,,True,,,130,,True,85,,weak_target_definition_membership,2019_04_30_mlms000,,,333,52.60729878357063,,,
,,,,9.20712097241619,,False,,pedestrian_like,,,True,,,131,,True,54,,weak_target_definition_membership,2019_04_30_mlms000,,,334,53.672338925020114,,,
,,,,2.0469405449574656,,True,,cyclist_like,,,True,,,131,,True,67,,weak_target_definition_membership,2019_04_30_mlms000,,,335,46.34078514254035,,,
,,,,3.9678658541590117,,True,,cyclist_like,,,True,,,131,,True,81,,weak_target_definition_membership,2019_04_30_mlms000,,,336,49.82470031087188,,,
,,,,9.036092272129402,,False,,pedestrian_like,,,True,,,132,,True,54,,weak_target_definition_membership,2019_04_30_mlms000,,,337,53.22948215304922,,,
,,,,3.6763371129034055,,True,,cyclist_like,,,True,,,132,,False,69,,weak_target_definition_membership,2019_04_30_mlms000,,,338,48.08934703379582,,,
,,,,2.927272781989129,,True,,cyclist_like,,,True,,,132,,False,77,,weak_target_definition_membership,2019_04_30_mlms000,,,339,48.827900263354216,,,
,,,,6.724457978582363,,True,,pedestrian_like,,,True,,,133,,True,54,,weak_target_definition_membership,2019_04_30_mlms000,,,340,50.91503924861392,,,
,,,,2.869104150324062,,True,,cyclist_like,,,True,,,133,,False,69,,weak_target_definition_membership,2019_04_30_mlms000,,,341,47.47324932646451,,,
,,,,2.869104150324062,,True,,cyclist_like,,,True,,,133,,False,73,,weak_target_definition_membership,2019_04_30_mlms000,,,342,47.47324932646451,,,
,,,,4.718419071605535,,True,,pedestrian_like,,,True,,,134,,True,56,,weak_target_definition_membership,2019_04_30_mlms000,,,343,49.43824535123789,,,
,,,,3.9007583348292667,,True,,cyclist_like,,,True,,,134,,False,70,,weak_target_definition_membership,2019_04_30_mlms000,,,344,48.995578684598925,,,
,,,,3.9007583348292667,,True,,cyclist_like,,,True,,,134,,False,66,,weak_target_definition_membership,2019_04_30_mlms000,,,345,48.995578684598925,,,
,,,,6.929435778325059,,True,,pedestrian_like,,,True,,,135,,False,57,,weak_target_definition_membership,2019_04_30_mlms000,,,346,51.594831310551506,,,
,,,,2.9132606538764283,,True,,cyclist_like,,,True,,,135,,False,71,,weak_target_definition_membership,2019_04_30_mlms000,,,347,48.43526719209925,,,
,,,,6.929435778325059,,True,,cyclist_like,,,True,,,135,,False,62,,weak_target_definition_membership,2019_04_30_mlms000,,,348,51.594831310551506,,,
,,,,7.275850462569997,,False,,pedestrian_like,,,True,,,136,,False,58,,weak_target_definition_membership,2019_04_30_mlms000,,,349,51.654794993902094,,,
,,,,4.069439422402246,,True,,cyclist_like,,,True,,,136,,True,72,,weak_target_definition_membership,2019_04_30_mlms000,,,350,49.51603708345678,,,
,,,,7.275850462569997,,False,,cyclist_like,,,True,,,136,,False,58,,weak_target_definition_membership,2019_04_30_mlms000,,,351,51.654794993902094,,,
,,,,5.411746165809609,,True,,pedestrian_like,,,True,,,137,,False,58,,weak_target_definition_membership,2019_04_30_mlms000,,,352,50.97166055859866,,,
,,,,2.108562407418802,,True,,cyclist_like,,,True,,,137,,True,73,,weak_target_definition_membership,2019_04_30_mlms000,,,353,47.39132487324284,,,
,,,,5.411746165809609,,True,,cyclist_like,,,True,,,137,,False,54,,weak_target_definition_membership,2019_04_30_mlms000,,,354,50.97166055859866,,,
,,,,4.7507602671946305,,True,,pedestrian_like,,,True,,,138,,True,61,,weak_target_definition_membership,2019_04_30_mlms000,,,355,49.206995872462784,,,
,,,,3.6062037447778694,,True,,cyclist_like,,,True,,,138,,True,42,,weak_target_definition_membership,2019_04_30_mlms000,,,356,49.40364477477375,,,
,,,,2.613672312080388,,True,,cyclist_like,,,True,,,138,,True,78,,weak_target_definition_membership,2019_04_30_mlms000,,,357,48.096123365304365,,,
,,,,6.617888371276398,,True,,pedestrian_like,,,True,,,139,,True,62,,weak_target_definition_membership,2019_04_30_mlms000,,,358,51.0480566713141,,,
,,,,4.790123885958229,,True,,cyclist_like,,,True,,,139,,True,39,,weak_target_definition_membership,2019_04_30_mlms000,,,359,50.421991678374596,,,
,,,,2.6622674836379225,,True,,cyclist_like,,,True,,,139,,True,78,,weak_target_definition_membership,2019_04_30_mlms000,,,360,48.4022930690696,,,
,,,,5.301042624776269,,True,,pedestrian_like,,,True,,,140,,True,62,,weak_target_definition_membership,2019_04_30_mlms000,,,361,49.879049452933025,,,
,,,,4.152967975149686,,True,,cyclist_like,,,True,,,140,,True,38,,weak_target_definition_membership,2019_04_30_mlms000,,,362,49.69465455287367,,,
,,,,2.673810406965807,,True,,cyclist_like,,,True,,,140,,True,79,,weak_target_definition_membership,2019_04_30_mlms000,,,363,48.04876673916596,,,
,,,,8.214122254191045,,False,,pedestrian_like,,,True,,,141,,True,63,,weak_target_definition_membership,2019_04_30_mlms000,,,364,52.441123462447734,,,
,,,,3.060285351820325,,True,,cyclist_like,,,True,,,141,,True,81,,weak_target_definition_membership,2019_04_30_mlms000,,,365,48.58933828809593,,,
,,,,6.185073701566455,,True,,pedestrian_like,,,True,,,142,,True,63,,weak_target_definition_membership,2019_04_30_mlms000,,,366,50.451447276560366,,,
,,,,3.018173280640747,,True,,cyclist_like,,,True,,,142,,True,81,,weak_target_definition_membership,2019_04_30_mlms000,,,367,48.67548798867027,,,
,,,,6.9671700818491455,,True,,pedestrian_like,,,True,,,143,,True,63,,weak_target_definition_membership,2019_04_30_mlms000,,,368,51.25564375652846,,,
,,,,4.355352538934431,,True,,cyclist_like,,,True,,,143,,True,81,,weak_target_definition_membership,2019_04_30_mlms000,,,369,49.97130535189679,,,
,,,,8.01547444532159,,False,,pedestrian_like,,,True,,,144,,True,63,,weak_target_definition_membership,2019_04_30_mlms000,,,370,52.5797452824374,,,
,,,,3.3669518157879534,,True,,cyclist_like,,,True,,,144,,True,81,,weak_target_definition_membership,2019_04_30_mlms000,,,371,49.10245893765354,,,
,,,,6.2787609002316,,True,,pedestrian_like,,,True,,,145,,True,63,,weak_target_definition_membership,2019_04_30_mlms000,,,372,51.06132379563384,,,
,,,,3.2453521387522084,,True,,cyclist_like,,,True,,,145,,True,81,,weak_target_definition_membership,2019_04_30_mlms000,,,373,49.073598537494405,,,
,,,,8.225362932418891,,False,,pedestrian_like,,,True,,,146,,True,64,,weak_target_definition_membership,2019_04_30_mlms000,,,374,52.720924442256354,,,
,,,,4.079186482281466,,True,,cyclist_like,,,True,,,146,,True,81,,weak_target_definition_membership,2019_04_30_mlms000,,,375,49.41689565821659,,,
,,,,9.281339882885673,,False,,pedestrian_like,,,True,,,147,,True,64,,weak_target_definition_membership,2019_04_30_mlms000,,,376,53.85223355009771,,,
,,,,3.3791234311588996,,True,,cyclist_like,,,True,,,147,,True,81,,weak_target_definition_membership,2019_04_30_mlms000,,,377,48.89417325497548,,,
,,,,7.737349634497893,,False,,pedestrian_like,,,True,,,148,,True,64,,weak_target_definition_membership,2019_04_30_mlms000,,,378,52.566576919116024,,,
,,,,3.2366970926616725,,True,,cyclist_like,,,True,,,148,,True,81,,weak_target_definition_membership,2019_04_30_mlms000,,,379,48.782741901052866,,,
,,,,3.7126358223273814,,True,,pedestrian_like,,,True,,,149,,True,64,,weak_target_definition_membership,2019_04_30_mlms000,,,380,48.69117147079207,,,
,,,,3.999024729546303,,True,,cyclist_like,,,True,,,149,,True,81,,weak_target_definition_membership,2019_04_30_mlms000,,,381,49.76460266157602,,,
,,,,2.7881742604770365,,True,,pedestrian_like,,,True,,,150,,True,64,,weak_target_definition_membership,2019_04_30_mlms000,,,382,47.54239651042802,,,
,,,,3.24763087796387,,True,,cyclist_like,,,True,,,150,,True,81,,weak_target_definition_membership,2019_04_30_mlms000,,,383,48.7808576730546,,,
,,,,5.536608881609478,,True,,pedestrian_like,,,True,,,151,,True,65,,weak_target_definition_membership,2019_04_30_mlms000,,,384,50.126299565771305,,,
,,,,7.188459649488957,,False,,cyclist_like,,,True,,,151,,True,83,,weak_target_definition_membership,2019_04_30_mlms000,,,385,52.66106515144464,,,
,,,,8.850432117130747,,False,,pedestrian_like,,,True,,,152,,True,66,,weak_target_definition_membership,2019_04_30_mlms000,,,386,53.40379006847954,,,
